customer_id,client_id,client_type,industry,integration_type,portfolio_type,debt_balance,balance_band,debt_age_days,debt_age_band,customer_age_band,region,vulnerability_flag,preferred_contact_channel,account_status,payment_made_flag,one_off_payment_flag,amount_collected,repayment_plan_created_flag,first_instalment_paid_flag,broken_plan_flag,affordability_completed_flag,max_missed_payment_count,customer_recovery_rate
DCUST000151,DSC001,Utility Provider,Utilities,API,Late Arrears,2635.82,High,76,31-90,25-34,North West,0,Email,No Engagement,0,0,0.0,0,0,0,0,0,0.0
DCUST000152,DSC003,Consumer Lender,Financial Services,API,Late Arrears,941.93,Medium,104,91-180,55+,Scotland,0,Email,No Engagement,0,0,0.0,0,0,0,0,0,0.0
DCUST000153,DSC006,Debt Collection Agency,Collections,Batch Upload,Purchased Debt,7883.07,Very High,804,365+,45-54,Yorkshire,0,Email,No Engagement,0,0,0.0,0,0,0,0,0,0.0
DCUST000154,DSC002,Utility Provider,Utilities,Hybrid,Late Arrears,621.21,Medium,33,31-90,55+,London,1,SMS,No Engagement,0,0,0.0,0,0,0,0,0,0.0
DCUST000155,DSC005,Debt Collection Agency,Collections,Hybrid,Legal Collections,6245.21,Very High,843,365+,18-24,East Midlands,0,Email,No Engagement,0,0,0.0,0,0,0,0,0,0.0
DCUST000156,DSC009,Legal Collections,Legal,Batch Upload,Purchased Debt,1243.24,High,250,181-365,45-54,North West,0,SMS,No Engagement,0,0,0.0,0,0,0,0,0,0.0
DCUST000157,DSC004,Consumer Lender,Financial Services,API,Late Arrears,148.93,Low,37,31-90,25-34,East Midlands,0,Email,Open,0,0,0.0,0,0,0,0,0,0.0
DCUST000158,DSC001,Utility Provider,Utilities,API,Early Arrears,148.0,Low,41,31-90,25-34,Yorkshire,0,SMS,Paid,1,1,126.34,0,0,0,0,0,0.8536
DCUST000159,DSC009,Legal Collections,Legal,Batch Upload,Recoveries,1976.98,High,278,181-365,18-24,West Midlands,0,SMS,No Engagement,0,0,0.0,0,0,0,0,0,0.0
DCUST000160,DSC009,Legal Collections,Legal,Batch Upload,Purchased Debt,533.43,Medium,259,181-365,35-44,South East,0,SMS,No Engagement,0,0,0.0,0,0,0,0,0,0.0
DCUST000161,DSC001,Utility Provider,Utilities,API,Early Arrears,78.71,Low,19,0-30,35-44,Yorkshire,0,SMS,Broken Plan,1,0,49.97,1,1,1,0,2,0.6349
DCUST000162,DSC008,Telecoms,Telecoms,API,Late Arrears,87.46,Low,270,181-365,25-34,West Midlands,0,Email,No Engagement,0,0,0.0,0,0,0,0,0,0.0
DCUST000163,DSC002,Utility Provider,Utilities,Hybrid,Late Arrears,356.06,Medium,135,91-180,45-54,South East,1,SMS,No Engagement,0,0,0.0,0,0,0,0,0,0.0
DCUST000164,DSC001,Utility Provider,Utilities,API,Recoveries,135.76,Low,177,91-180,25-34,North West,0,Email,No Engagement,0,0,0.0,0,0,0,0,0,0.0
DCUST000165,DSC001,Utility Provider,Utilities,API,Late Arrears,1898.98,High,154,91-180,35-44,London,0,SMS,Open,0,0,0.0,0,0,0,0,0,0.0
DCUST000166,DSC007,Debt Purchaser,Collections,Batch Upload,Purchased Debt,990.14,Medium,345,181-365,25-34,West Midlands,0,Email,Open,0,0,0.0,0,0,0,0,0,0.0
DCUST000167,DSC001,Utility Provider,Utilities,API,Legal Collections,2463.28,High,721,365+,35-44,East Midlands,0,Letter,No Engagement,0,0,0.0,0,0,0,0,0,0.0
DCUST000168,DSC007,Debt Purchaser,Collections,Batch Upload,Recoveries,78.68,Low,291,181-365,25-34,South West,0,Email,No Engagement,0,0,0.0,0,0,0,0,0,0.0
DCUST000169,DSC002,Utility Provider,Utilities,Hybrid,Recoveries,3339.1,Very High,173,91-180,18-24,London,0,Email,No Engagement,0,0,0.0,0,0,0,0,0,0.0
DCUST000170,DSC003,Consumer Lender,Financial Services,API,Recoveries,60.56,Low,252,181-365,25-34,London,0,Email,Open,0,0,0.0,0,0,0,0,0,0.0
DCUST000171,DSC001,Utility Provider,Utilities,API,Early Arrears,629.52,Medium,143,91-180,,North West,0,SMS,No Engagement,0,0,0.0,0,0,0,0,0,0.0
DCUST000172,DSC005,Debt Collection Agency,Collections,Hybrid,Recoveries,798.69,Medium,103,91-180,35-44,South West,0,SMS,Open,0,0,0.0,0,0,0,0,0,0.0
DCUST000173,DSC004,Consumer Lender,Financial Services,API,Early Arrears,566.28,Medium,34,31-90,35-44,South West,0,SMS,Paid,1,0,153.82,1,1,0,0,0,0.2716
DCUST000174,DSC003,Consumer Lender,Financial Services,API,Early Arrears,191.26,Low,17,0-30,45-54,West Midlands,0,SMS,No Engagement,0,0,0.0,0,0,0,0,0,0.0
DCUST000175,DSC007,Debt Purchaser,Collections,Batch Upload,Purchased Debt,2690.42,High,264,181-365,18-24,Scotland,0,SMS,No Engagement,0,0,0.0,0,0,0,0,0,0.0
DCUST000176,DSC004,Consumer Lender,Financial Services,API,Early Arrears,192.18,Low,18,0-30,35-44,West Midlands,0,Letter,No Engagement,0,0,0.0,0,0,0,0,0,0.0
DCUST000177,DSC006,Debt Collection Agency,Collections,Batch Upload,Recoveries,120.32,Low,165,91-180,45-54,Wales,0,Email,No Engagement,0,0,0.0,0,0,0,0,0,0.0
DCUST000178,DSC007,Debt Purchaser,Collections,Batch Upload,Purchased Debt,50.98,Low,898,365+,25-34,Scotland,1,Letter,No Engagement,0,0,0.0,0,0,0,0,0,0.0
DCUST000179,DSC005,Debt Collection Agency,Collections,Hybrid,Recoveries,67.28,Low,315,181-365,55+,South East,0,Email,No Engagement,0,0,0.0,0,0,0,0,0,0.0
DCUST000180,DSC010,Consumer Lender,Financial Services,Hybrid,Early Arrears,282.82,Medium,90,31-90,25-34,South East,0,Email,Paid,1,1,184.64,0,0,0,0,0,0.6529
DCUST000181,DSC005,Debt Collection Agency,Collections,Hybrid,Early Arrears,771.25,Medium,9,0-30,25-34,West Midlands,0,SMS,No Engagement,0,0,0.0,0,0,0,0,0,0.0
DCUST000182,DSC002,Utility Provider,Utilities,Hybrid,Purchased Debt,229.68,Low,125,91-180,18-24,South West,0,SMS,No Engagement,0,0,0.0,0,0,0,0,0,0.0
DCUST000183,DSC005,Debt Collection Agency,Collections,Hybrid,Legal Collections,527.94,Medium,355,181-365,25-34,Wales,0,Email,Paid,1,1,324.86,0,0,0,0,0,0.6153
DCUST000184,DSC002,Utility Provider,Utilities,Hybrid,Recoveries,98.77,Low,388,365+,35-44,Wales,0,Email,No Engagement,0,0,0.0,0,0,0,0,0,0.0
DCUST000185,DSC001,Utility Provider,Utilities,API,Recoveries,922.84,Medium,229,181-365,35-44,North West,0,SMS,No Engagement,0,0,0.0,0,0,0,0,0,0.0
DCUST000186,DSC007,Debt Purchaser,Collections,Batch Upload,Purchased Debt,172.21,Low,246,181-365,25-34,South East,0,Letter,No Engagement,0,0,0.0,0,0,0,0,0,0.0
DCUST000187,DSC002,Utility Provider,Utilities,Hybrid,Purchased Debt,2868.5,High,698,365+,18-24,Scotland,0,SMS,Open,0,0,0.0,0,0,0,0,0,0.0
DCUST000188,DSC002,Utility Provider,Utilities,Hybrid,Legal Collections,2338.44,High,368,365+,45-54,Scotland,0,SMS,No Engagement,0,0,0.0,0,0,0,0,0,0.0
DCUST000189,DSC010,Consumer Lender,Financial Services,Hybrid,Recoveries,200.54,Low,150,91-180,35-44,South East,0,SMS,No Engagement,0,0,0.0,0,0,0,0,0,0.0
DCUST000190,DSC003,Consumer Lender,Financial Services,API,Recoveries,58.46,Low,174,91-180,25-34,London,1,SMS,No Engagement,0,0,0.0,0,0,0,0,0,0.0
DCUST000191,DSC003,Consumer Lender,Financial Services,API,Late Arrears,157.76,Low,139,91-180,25-34,East Midlands,0,Email,Open,0,0,0.0,0,0,0,0,0,0.0
DCUST000192,DSC009,Legal Collections,Legal,Batch Upload,Legal Collections,682.94,Medium,205,181-365,35-44,South East,0,Email,Paid,1,1,427.42,0,0,0,0,0,0.6259
DCUST000193,DSC007,Debt Purchaser,Collections,Batch Upload,Recoveries,343.66,Medium,162,91-180,25-34,Yorkshire,1,Email,No Engagement,0,0,0.0,0,0,0,0,0,0.0
DCUST000194,DSC008,Telecoms,Telecoms,API,Early Arrears,77.7,Low,9,0-30,25-34,North East,0,SMS,No Engagement,0,0,0.0,0,0,0,0,0,0.0
DCUST000195,DSC004,Consumer Lender,Financial Services,API,Early Arrears,215.27,Low,24,0-30,35-44,Yorkshire,0,SMS,Plan Active,1,0,41.86,1,1,0,0,0,0.1945
DCUST000196,DSC002,Utility Provider,Utilities,Hybrid,Legal Collections,1123.92,High,108,91-180,25-34,West Midlands,0,SMS,No Engagement,0,0,0.0,0,0,0,0,0,0.0
DCUST000197,DSC001,Utility Provider,Utilities,API,Purchased Debt,155.45,Low,282,181-365,25-34,South West,0,SMS,No Engagement,0,0,0.0,0,0,0,0,0,0.0
DCUST000198,DSC001,Utility Provider,Utilities,API,Early Arrears,550.79,Medium,49,31-90,35-44,London,0,SMS,No Engagement,0,0,0.0,0,0,0,0,0,0.0
DCUST000199,DSC001,Utility Provider,Utilities,API,Early Arrears,147.22,Low,79,31-90,55+,Scotland,0,SMS,No Engagement,0,0,0.0,0,0,0,0,0,0.0
DCUST000200,DSC002,Utility Provider,Utilities,Hybrid,Legal Collections,728.65,Medium,181,181-365,18-24,East Midlands,0,Email,Open,0,0,0.0,0,0,0,0,0,0.0
DCUST000201,DSC007,Debt Purchaser,Collections,Batch Upload,Recoveries,523.71,Medium,353,181-365,45-54,London,0,Email,No Engagement,0,0,0.0,0,0,0,0,0,0.0
DCUST000202,DSC002,Utility Provider,Utilities,Hybrid,Purchased Debt,481.27,Medium,535,365+,45-54,East Midlands,0,SMS,No Engagement,0,0,0.0,0,0,0,0,0,0.0
DCUST000203,DSC003,Consumer Lender,Financial Services,API,Purchased Debt,2921.93,High,392,365+,45-54,South West,0,SMS,No Engagement,0,0,0.0,0,0,0,0,0,0.0
DCUST000204,DSC004,Consumer Lender,Financial Services,API,Late Arrears,849.41,Medium,112,91-180,45-54,South East,0,SMS,No Engagement,0,0,0.0,0,0,0,0,0,0.0
DCUST000205,DSC002,Utility Provider,Utilities,Hybrid,Recoveries,188.92,Low,138,91-180,55+,London,0,SMS,No Engagement,0,0,0.0,0,0,0,0,0,0.0
DCUST000206,DSC001,Utility Provider,Utilities,API,Recoveries,195.76,Low,197,181-365,35-44,Scotland,0,SMS,No Engagement,0,0,0.0,0,0,0,0,0,0.0
DCUST000207,DSC002,Utility Provider,Utilities,Hybrid,Recoveries,661.73,Medium,223,181-365,25-34,East Midlands,0,Letter,No Engagement,0,0,0.0,0,0,0,0,0,0.0
DCUST000208,DSC008,Telecoms,Telecoms,API,Legal Collections,206.27,Low,168,91-180,25-34,South East,0,Email,No Engagement,0,0,0.0,0,0,0,0,0,0.0
DCUST000209,DSC010,Consumer Lender,Financial Services,Hybrid,Recoveries,500.5,Medium,876,365+,Unknown,Wales,0,SMS,Broken Plan,1,0,138.63,1,1,1,0,5,0.277
DCUST000210,DSC003,Consumer Lender,Financial Services,API,Early Arrears,68.25,Low,56,31-90,25-34,South East,0,SMS,No Engagement,0,0,0.0,0,0,0,0,0,0.0
DCUST000211,DSC004,Consumer Lender,Financial Services,API,Legal Collections,2982.9,High,164,91-180,35-44,East Midlands,0,SMS,Plan Active,1,0,464.03999999999996,1,1,0,0,1,0.1556
DCUST000212,DSC002,Utility Provider,Utilities,Hybrid,Late Arrears,2076.39,High,43,31-90,35-44,East Midlands,0,Letter,Open,0,0,0.0,0,0,0,0,0,0.0
DCUST000213,DSC003,Consumer Lender,Financial Services,API,Late Arrears,813.03,Medium,147,91-180,25-34,Wales,0,SMS,No Engagement,0,0,0.0,0,0,0,0,0,0.0
DCUST000214,DSC006,Debt Collection Agency,Collections,Batch Upload,Late Arrears,758.34,Medium,71,31-90,55+,Yorkshire,0,SMS,No Engagement,0,0,0.0,0,0,0,0,0,0.0
DCUST000215,DSC007,Debt Purchaser,Collections,Batch Upload,Late Arrears,430.98,Medium,93,91-180,35-44,Scotland,1,SMS,No Engagement,0,0,0.0,0,0,0,0,0,0.0
DCUST000216,DSC002,Utility Provider,Utilities,Hybrid,Early Arrears,301.34,Medium,18,0-30,25-34,South West,0,Email,Open,0,0,0.0,0,0,0,0,0,0.0
DCUST000217,DSC001,Utility Provider,Utilities,API,Recoveries,859.1,Medium,148,91-180,35-44,North West,0,SMS,Plan Active,1,0,194.2,1,1,0,0,0,0.2261
DCUST000218,DSC006,Debt Collection Agency,Collections,Batch Upload,Early Arrears,124.69,Low,86,31-90,35-44,North East,0,SMS,No Engagement,0,0,0.0,0,0,0,0,0,0.0
DCUST000219,DSC003,Consumer Lender,Financial Services,API,Legal Collections,1295.25,High,365,181-365,45-54,North West,0,Letter,No Engagement,0,0,0.0,0,0,0,0,0,0.0
DCUST000220,DSC009,Legal Collections,Legal,Batch Upload,Late Arrears,2775.98,High,97,91-180,35-44,Scotland,0,SMS,Plan Active,1,0,926.81000000000017,1,1,0,0,0,0.3339
DCUST000221,DSC003,Consumer Lender,Financial Services,API,Late Arrears,1183.28,High,285,181-365,25-34,North West,0,Email,No Engagement,0,0,0.0,0,0,0,0,0,0.0
DCUST000222,DSC001,Utility Provider,Utilities,API,Legal Collections,902.0,Medium,860,365+,35-44,Wales,0,,Open,0,0,0.0,0,0,0,0,0,0.0
DCUST000223,DSC006,Debt Collection Agency,Collections,Batch Upload,Recoveries,988.21,Medium,205,181-365,35-44,Scotland,0,Email,No Engagement,0,0,0.0,0,0,0,0,0,0.0
DCUST000224,DSC010,Consumer Lender,Financial Services,Hybrid,Early Arrears,4250.86,Very High,47,31-90,45-54,London,0,SMS,Open,0,0,0.0,0,0,0,0,0,0.0
DCUST000225,DSC004,Consumer Lender,Financial Services,API,Recoveries,1496.01,High,155,91-180,25-34,London,0,Email,Open,0,0,0.0,0,0,0,0,0,0.0
DCUST000226,DSC010,Consumer Lender,Financial Services,Hybrid,Late Arrears,131.08,Low,77,31-90,18-24,South West,0,SMS,Open,0,0,0.0,0,0,0,0,0,0.0
DCUST000227,DSC001,Utility Provider,Utilities,API,Late Arrears,1848.62,High,171,91-180,35-44,North East,1,SMS,No Engagement,0,0,0.0,0,0,0,0,0,0.0
DCUST000228,DSC002,Utility Provider,Utilities,Hybrid,Late Arrears,2194.01,High,54,31-90,45-54,West Midlands,0,SMS,No Engagement,0,0,0.0,0,0,0,0,0,0.0
DCUST000229,DSC002,Utility Provider,Utilities,Hybrid,Late Arrears,122.35,Low,55,31-90,35-44,North East,0,SMS,Paid,1,1,92.95,0,0,0,0,0,0.7597
DCUST000230,DSC003,Consumer Lender,Financial Services,API,Late Arrears,813.06,Medium,141,91-180,55+,South East,0,Email,Paid,1,0,512.31999999999994,1,1,0,1,0,0.6301
DCUST000231,DSC008,Telecoms,Telecoms,API,Late Arrears,293.07,Medium,75,31-90,55+,Yorkshire,0,Letter,Paid,1,1,202.68,0,0,0,0,0,0.6916
DCUST000232,DSC010,Consumer Lender,Financial Services,Hybrid,Recoveries,816.24,Medium,896,365+,35-44,South East,0,SMS,Open,0,0,0.0,0,0,0,0,0,0.0
DCUST000233,DSC004,Consumer Lender,Financial Services,API,Recoveries,151.5,Low,305,181-365,25-34,London,0,Email,No Engagement,0,0,0.0,0,0,0,0,0,0.0
DCUST000234,DSC006,Debt Collection Agency,Collections,Batch Upload,Purchased Debt,4511.48,Very High,214,181-365,Unknown,Yorkshire,0,SMS,No Engagement,0,0,0.0,0,0,0,0,0,0.0
DCUST000235,DSC005,Debt Collection Agency,Collections,Hybrid,Recoveries,2759.27,High,99,91-180,18-24,South West,0,Letter,No Engagement,0,0,0.0,0,0,0,0,0,0.0
DCUST000236,DSC008,Telecoms,Telecoms,API,Late Arrears,1710.69,High,63,31-90,25-34,North West,0,SMS,No Engagement,0,0,0.0,0,0,0,0,0,0.0
DCUST000237,DSC001,Utility Provider,Utilities,API,Early Arrears,846.2,Medium,66,31-90,45-54,London,0,Letter,No Engagement,0,0,0.0,0,0,0,0,0,0.0
DCUST000238,DSC005,Debt Collection Agency,Collections,Hybrid,Early Arrears,1377.27,High,62,31-90,18-24,North West,0,Email,No Engagement,0,0,0.0,0,0,0,0,0,0.0
DCUST000239,DSC007,Debt Purchaser,Collections,Batch Upload,Late Arrears,622.94,Medium,142,91-180,45-54,South East,0,Email,No Engagement,0,0,0.0,0,0,0,0,0,0.0
DCUST000240,DSC007,Debt Purchaser,Collections,Batch Upload,Purchased Debt,862.78,Medium,867,365+,25-34,South East,0,SMS,No Engagement,0,0,0.0,0,0,0,0,0,0.0
DCUST000241,DSC007,Debt Purchaser,Collections,Batch Upload,Purchased Debt,1220.77,High,406,365+,45-54,West Midlands,0,SMS,No Engagement,0,0,0.0,0,0,0,0,0,0.0
DCUST000242,DSC010,Consumer Lender,Financial Services,Hybrid,Late Arrears,51.75,Low,57,31-90,18-24,South East,0,SMS,Open,0,0,0.0,0,0,0,0,0,0.0
DCUST000243,DSC001,Utility Provider,Utilities,API,Legal Collections,415.69,Medium,162,91-180,18-24,South West,0,Email,No Engagement,0,0,0.0,0,0,0,0,0,0.0
DCUST000244,DSC001,Utility Provider,Utilities,API,Legal Collections,1005.99,High,91,91-180,45-54,Northern Ireland,0,SMS,Open,0,0,0.0,0,0,0,0,0,0.0
DCUST000245,DSC001,Utility Provider,Utilities,API,Early Arrears,533.71,Medium,32,31-90,45-54,West Midlands,0,SMS,Plan Active,1,0,54.92,1,1,0,1,0,0.1029
DCUST000246,DSC005,Debt Collection Agency,Collections,Hybrid,Late Arrears,369.63,Medium,77,31-90,45-54,South East,0,Email,Paid,1,1,245.4,0,0,0,0,0,0.6639
DCUST000247,DSC003,Consumer Lender,Financial Services,API,Late Arrears,1749.83,High,96,91-180,25-34,Wales,0,Email,No Engagement,0,0,0.0,0,0,0,0,0,0.0
DCUST000248,DSC001,Utility Provider,Utilities,API,Legal Collections,5651.11,Very High,356,181-365,35-44,North West,0,Email,No Engagement,0,0,0.0,0,0,0,0,0,0.0
DCUST000249,DSC002,Utility Provider,Utilities,Hybrid,Legal Collections,501.83,Medium,247,181-365,18-24,South West,0,SMS,Broken Plan,1,0,273.79999999999995,1,1,1,0,1,0.5456
DCUST000250,DSC003,Consumer Lender,Financial Services,API,Recoveries,554.02,Medium,215,181-365,45-54,Yorkshire,0,SMS,No Engagement,0,0,0.0,0,0,0,0,0,0.0
DCUST000251,DSC004,Consumer Lender,Financial Services,API,Early Arrears,503.87,Medium,90,31-90,25-34,West Midlands,0,Email,Open,0,0,0.0,0,0,0,0,0,0.0
DCUST000252,DSC007,Debt Purchaser,Collections,Batch Upload,Purchased Debt,135.45,Low,476,365+,25-34,South East,0,SMS,No Engagement,0,0,0.0,0,0,0,0,0,0.0
DCUST000253,DSC004,Consumer Lender,Financial Services,API,Late Arrears,374.98,Medium,157,91-180,25-34,North East,0,SMS,Open,0,0,0.0,0,0,0,0,0,0.0
DCUST000254,DSC007,Debt Purchaser,Collections,Batch Upload,Purchased Debt,5359.56,Very High,154,91-180,35-44,South East,0,SMS,Open,0,0,0.0,0,0,0,0,0,0.0
DCUST000255,DSC005,Debt Collection Agency,Collections,Hybrid,Late Arrears,131.01,Low,70,31-90,55+,Northern Ireland,0,Letter,Open,0,0,0.0,0,0,0,0,0,0.0
DCUST000256,DSC003,Consumer Lender,Financial Services,API,Early Arrears,239.89,Low,18,0-30,25-34,Wales,0,SMS,No Engagement,0,0,0.0,0,0,0,0,0,0.0
DCUST000257,DSC007,Debt Purchaser,Collections,Batch Upload,Recoveries,1076.19,High,177,91-180,45-54,London,0,Letter,No Engagement,0,0,0.0,0,0,0,0,0,0.0
DCUST000258,DSC001,Utility Provider,Utilities,API,Recoveries,2984.07,High,288,181-365,25-34,London,0,SMS,No Engagement,0,0,0.0,0,0,0,0,0,0.0
DCUST000259,DSC008,Telecoms,Telecoms,API,Early Arrears,217.67,Low,6,0-30,35-44,West Midlands,0,SMS,No Engagement,0,0,0.0,0,0,0,0,0,0.0
DCUST000260,DSC006,Debt Collection Agency,Collections,Batch Upload,Legal Collections,1303.01,High,650,365+,18-24,East Midlands,0,SMS,No Engagement,0,0,0.0,0,0,0,0,0,0.0
DCUST000261,DSC010,Consumer Lender,Financial Services,Hybrid,Early Arrears,979.53,Medium,3,0-30,35-44,Yorkshire,0,SMS,No Engagement,0,0,0.0,0,0,0,0,0,0.0
DCUST000262,DSC002,Utility Provider,Utilities,Hybrid,Late Arrears,2682.27,High,50,31-90,18-24,London,0,SMS,No Engagement,0,0,0.0,0,0,0,0,0,0.0
DCUST000263,DSC002,Utility Provider,Utilities,Hybrid,Purchased Debt,817.31,Medium,231,181-365,25-34,South East,0,Email,Broken Plan,0,0,0.0,1,0,1,1,5,0.0
DCUST000264,DSC004,Consumer Lender,Financial Services,API,Late Arrears,947.25,Medium,322,181-365,25-34,South East,0,SMS,Open,0,0,0.0,0,0,0,0,0,0.0
DCUST000265,DSC001,Utility Provider,Utilities,API,Late Arrears,480.59,Medium,96,91-180,35-44,London,0,Email,No Engagement,0,0,0.0,0,0,0,0,0,0.0
DCUST000266,DSC001,Utility Provider,Utilities,API,Late Arrears,667.6,Medium,57,31-90,35-44,South West,0,Email,No Engagement,0,0,0.0,0,0,0,0,0,0.0
DCUST000267,DSC003,Consumer Lender,Financial Services,API,Recoveries,156.04,Low,218,181-365,35-44,South East,0,SMS,No Engagement,0,0,0.0,0,0,0,0,0,0.0
DCUST000268,DSC007,Debt Purchaser,Collections,Batch Upload,Late Arrears,2218.34,High,206,181-365,55+,London,1,Letter,Open,0,0,0.0,0,0,0,0,0,0.0
DCUST000269,DSC008,Telecoms,Telecoms,API,Legal Collections,5055.24,Very High,418,365+,45-54,South East,0,Email,No Engagement,0,0,0.0,0,0,0,0,0,0.0
DCUST000270,DSC002,Utility Provider,Utilities,Hybrid,Legal Collections,239.41,Low,436,365+,55+,South West,0,Email,Open,0,0,0.0,0,0,0,0,0,0.0
DCUST000271,DSC009,Legal Collections,Legal,Batch Upload,Recoveries,5873.98,Very High,777,365+,Unknown,North West,0,Email,No Engagement,0,0,0.0,0,0,0,0,0,0.0
DCUST000272,DSC001,Utility Provider,Utilities,API,Late Arrears,763.76,Medium,140,91-180,18-24,London,0,SMS,No Engagement,0,0,0.0,0,0,0,0,0,0.0
DCUST000273,DSC001,Utility Provider,Utilities,API,Recoveries,2007.27,High,349,181-365,18-24,South East,0,Email,No Engagement,0,0,0.0,0,0,0,0,0,0.0
DCUST000274,DSC006,Debt Collection Agency,Collections,Batch Upload,Early Arrears,82.64,Low,27,0-30,35-44,North West,0,SMS,No Engagement,0,0,0.0,0,0,0,0,0,0.0
DCUST000275,DSC001,Utility Provider,Utilities,API,Early Arrears,217.63,Low,22,0-30,35-44,London,0,SMS,Broken Plan,1,0,179.49,1,1,1,0,1,0.8247
DCUST000276,DSC010,Consumer Lender,Financial Services,Hybrid,Recoveries,2205.18,High,365,181-365,35-44,West Midlands,0,SMS,Open,0,0,0.0,0,0,0,0,0,0.0
DCUST000277,DSC002,Utility Provider,Utilities,Hybrid,Recoveries,2316.13,High,170,91-180,35-44,North West,0,SMS,No Engagement,0,0,0.0,0,0,0,0,0,0.0
DCUST000278,DSC001,Utility Provider,Utilities,API,Recoveries,190.14,Low,185,181-365,25-34,West Midlands,0,Email,No Engagement,0,0,0.0,0,0,0,0,0,0.0
DCUST000279,DSC007,Debt Purchaser,Collections,Batch Upload,Purchased Debt,2698.45,High,256,181-365,45-54,,0,SMS,Open,0,0,0.0,0,0,0,0,0,0.0
DCUST000280,DSC003,Consumer Lender,Financial Services,API,Early Arrears,92.81,Low,3,0-30,55+,East Midlands,0,SMS,No Engagement,0,0,0.0,0,0,0,0,0,0.0
DCUST000281,DSC008,Telecoms,Telecoms,API,Purchased Debt,228.21,Low,268,181-365,35-44,London,0,SMS,Paid,1,1,181.19,0,0,0,0,0,0.794
DCUST000282,DSC004,Consumer Lender,Financial Services,API,Early Arrears,237.88,Low,22,0-30,35-44,Scotland,0,Email,No Engagement,0,0,0.0,0,0,0,0,0,0.0
DCUST000283,DSC001,Utility Provider,Utilities,API,Late Arrears,53.27,Low,68,31-90,18-24,London,0,SMS,Paid,1,1,45.38,0,0,0,0,0,0.8519
DCUST000284,DSC001,Utility Provider,Utilities,API,Recoveries,1441.79,High,101,91-180,25-34,North West,0,Email,No Engagement,0,0,0.0,0,0,0,0,0,0.0
DCUST000285,DSC001,Utility Provider,Utilities,API,Recoveries,644.78,Medium,212,181-365,18-24,South East,0,Email,Paid,1,1,248.18,0,0,0,0,0,0.3849
DCUST000286,DSC001,Utility Provider,Utilities,API,Early Arrears,1396.98,High,30,0-30,35-44,Scotland,0,SMS,No Engagement,0,0,0.0,0,0,0,0,0,0.0
DCUST000287,DSC002,Utility Provider,Utilities,Hybrid,Early Arrears,69.77,Low,71,31-90,18-24,Yorkshire,0,SMS,No Engagement,0,0,0.0,0,0,0,0,0,0.0
DCUST000288,DSC001,Utility Provider,Utilities,API,Early Arrears,111.22,Low,16,0-30,18-24,North West,0,SMS,No Engagement,0,0,0.0,0,0,0,0,0,0.0
DCUST000289,DSC008,Telecoms,Telecoms,API,Recoveries,1427.38,High,178,91-180,25-34,North West,0,Email,Open,0,0,0.0,0,0,0,0,0,0.0
DCUST000290,DSC006,Debt Collection Agency,Collections,Batch Upload,Late Arrears,803.97,Medium,307,181-365,18-24,South East,0,Email,No Engagement,0,0,0.0,0,0,0,0,0,0.0
DCUST000291,DSC003,Consumer Lender,Financial Services,API,Recoveries,97.69,Low,161,91-180,35-44,North East,0,SMS,Paid,1,1,77.8,0,0,0,0,0,0.7964
DCUST000292,DSC008,Telecoms,Telecoms,API,Recoveries,5281.49,Very High,225,181-365,25-34,North West,0,Email,No Engagement,0,0,0.0,0,0,0,0,0,0.0
DCUST000293,DSC005,Debt Collection Agency,Collections,Hybrid,Early Arrears,483.51,Medium,1,0-30,25-34,Wales,0,SMS,No Engagement,0,0,0.0,0,0,0,0,0,0.0
DCUST000294,DSC006,Debt Collection Agency,Collections,Batch Upload,Recoveries,780.83,Medium,742,365+,25-34,South East,0,SMS,No Engagement,0,0,0.0,0,0,0,0,0,0.0
DCUST000295,DSC006,Debt Collection Agency,Collections,Batch Upload,Early Arrears,163.74,Low,22,0-30,25-34,South West,1,SMS,Broken Plan,0,0,0.0,1,0,1,0,1,0.0
DCUST000296,DSC003,Consumer Lender,Financial Services,API,Late Arrears,985.9,Medium,132,91-180,45-54,South East,0,SMS,Plan Active,1,0,154.11,1,1,0,0,0,0.1563
DCUST000297,DSC002,Utility Provider,Utilities,Hybrid,Early Arrears,215.37,Low,88,31-90,25-34,South West,0,SMS,Paid,1,1,189.59,0,0,0,0,0,0.8803
DCUST000298,DSC008,Telecoms,Telecoms,API,Purchased Debt,628.74,Medium,810,365+,45-54,London,0,SMS,No Engagement,0,0,0.0,0,0,0,0,0,0.0
DCUST000299,DSC003,Consumer Lender,Financial Services,API,Legal Collections,1880.69,High,121,91-180,35-44,Yorkshire,0,Email,No Engagement,0,0,0.0,0,0,0,0,0,0.0
