customer_id,client_id,account_upload_date,portfolio_type,debt_balance,balance_band,debt_age_days,debt_age_band,customer_age_band,region,vulnerability_flag,preferred_contact_channel,account_status
DCUST000238,DSC005,2023-02-14,Early Arrears,1377.27,High,62,31-90,18-24,North West,0,Email,No Engagement
DCUST000239,DSC007,2022-10-06,Late Arrears,622.94,Medium,142,91-180,45-54,South East,0,Email,No Engagement
DCUST000240,DSC007,2023-03-04,Purchased Debt,862.78,Medium,867,365+,25-34,South East,0,SMS,No Engagement
DCUST000241,DSC007,2023-02-12,Purchased Debt,1220.77,High,406,365+,45-54,West Midlands,0,SMS,No Engagement
DCUST000242,DSC010,2022-09-13,Late Arrears,51.75,Low,57,31-90,18-24,South East,0,SMS,Open
DCUST000243,DSC001,2023-01-20,Legal Collections,415.69,Medium,162,91-180,18-24,South West,0,Email,No Engagement
DCUST000244,DSC001,2022-11-09,Legal Collections,1005.99,High,91,91-180,45-54,Northern Ireland,0,SMS,Open
DCUST000245,DSC001,2022-06-06,Early Arrears,533.71,Medium,32,31-90,45-54,West Midlands,0,SMS,Plan Active
DCUST000246,DSC005,2022-07-14,Late Arrears,369.63,Medium,77,31-90,45-54,South East,0,Email,Paid
DCUST000247,DSC003,2022-10-25,Late Arrears,1749.83,High,96,91-180,25-34,Wales,0,Email,No Engagement
DCUST000248,DSC001,2023-04-21,Legal Collections,5651.11,Very High,356,181-365,35-44,North West,0,Email,No Engagement
DCUST000249,DSC002,2022-08-10,Legal Collections,501.83,Medium,247,181-365,18-24,South West,0,SMS,Broken Plan
DCUST000250,DSC003,2023-02-20,Recoveries,554.02,Medium,215,181-365,45-54,Yorkshire,0,SMS,No Engagement
DCUST000251,DSC004,2023-01-11,Early Arrears,503.87,Medium,90,31-90,25-34,West Midlands,0,Email,Open
DCUST000252,DSC007,2023-03-21,Purchased Debt,135.45,Low,476,365+,25-34,South East,0,SMS,No Engagement
DCUST000253,DSC004,2023-01-14,Late Arrears,374.98,Medium,157,91-180,25-34,North East,0,SMS,Open
DCUST000254,DSC007,2023-02-27,Purchased Debt,5359.56,Very High,154,91-180,35-44,South East,0,SMS,Open
DCUST000255,DSC005,2022-06-17,Late Arrears,131.01,Low,70,31-90,55+,Northern Ireland,0,Letter,Open
DCUST000256,DSC003,2023-01-06,Early Arrears,239.89,Low,18,0-30,25-34,Wales,0,SMS,No Engagement
DCUST000257,DSC007,2022-10-04,Recoveries,1076.19,High,177,91-180,45-54,London,0,Letter,No Engagement
DCUST000258,DSC001,2023-03-15,Recoveries,2984.07,High,288,181-365,25-34,London,0,SMS,No Engagement
DCUST000259,DSC008,2023-01-18,Early Arrears,217.67,Low,6,0-30,35-44,West Midlands,0,SMS,No Engagement
DCUST000260,DSC006,2022-11-04,Legal Collections,1303.01,High,650,365+,18-24,East Midlands,0,SMS,No Engagement
DCUST000261,DSC010,2022-10-22,Early Arrears,979.53,Medium,3,0-30,35-44,Yorkshire,0,SMS,No Engagement
DCUST000262,DSC002,2023-03-22,Late Arrears,2682.27,High,50,31-90,18-24,London,0,SMS,No Engagement
DCUST000263,DSC002,2023-03-19,Purchased Debt,817.31,Medium,231,181-365,25-34,South East,0,Email,Broken Plan
DCUST000264,DSC004,2023-04-24,Late Arrears,947.25,Medium,322,181-365,25-34,South East,0,SMS,Open
DCUST000265,DSC001,2023-02-15,Late Arrears,480.59,Medium,96,91-180,35-44,London,0,Email,No Engagement
DCUST000266,DSC001,2022-10-14,Late Arrears,667.6,Medium,57,31-90,35-44,South West,0,Email,No Engagement
DCUST000267,DSC003,2022-08-16,Recoveries,156.04,Low,218,181-365,35-44,South East,0,SMS,No Engagement
DCUST000268,DSC007,2023-02-20,Late Arrears,2218.34,High,206,181-365,55+,London,1,Letter,Open
DCUST000269,DSC008,2022-09-04,Legal Collections,5055.24,Very High,418,365+,45-54,South East,0,Email,No Engagement
DCUST000270,DSC002,2023-04-08,Legal Collections,239.41,Low,436,365+,55+,South West,0,Email,Open
DCUST000271,DSC009,2022-06-10,Recoveries,5873.98,Very High,777,365+,Unknown,North West,0,Email,No Engagement
DCUST000272,DSC001,2022-11-21,Late Arrears,763.76,Medium,140,91-180,18-24,London,0,SMS,No Engagement
DCUST000273,DSC001,2022-06-16,Recoveries,2007.27,High,349,181-365,18-24,South East,0,Email,No Engagement
DCUST000274,DSC006,2022-11-28,Early Arrears,82.64,Low,27,0-30,35-44,North West,0,SMS,No Engagement
DCUST000275,DSC001,2022-09-04,Early Arrears,217.63,Low,22,0-30,35-44,London,0,SMS,Broken Plan
DCUST000276,DSC010,2023-04-16,Recoveries,2205.18,High,365,181-365,35-44,West Midlands,0,SMS,Open
DCUST000277,DSC002,2022-09-27,Recoveries,2316.13,High,170,91-180,35-44,North West,0,SMS,No Engagement
DCUST000278,DSC001,2023-03-04,Recoveries,190.14,Low,185,181-365,25-34,West Midlands,0,Email,No Engagement
DCUST000279,DSC007,2022-09-23,Purchased Debt,2698.45,High,256,181-365,45-54,,0,SMS,Open
DCUST000280,DSC003,2023-01-15,Early Arrears,92.81,Low,3,0-30,55+,East Midlands,0,SMS,No Engagement
DCUST000281,DSC008,2023-01-03,Purchased Debt,228.21,Low,268,181-365,35-44,London,0,SMS,Paid
DCUST000282,DSC004,2022-06-16,Early Arrears,237.88,Low,22,0-30,35-44,Scotland,0,Email,No Engagement
DCUST000283,DSC001,2022-08-25,Late Arrears,53.27,Low,68,31-90,18-24,London,0,SMS,Paid
DCUST000284,DSC001,2022-09-11,Recoveries,1441.79,High,101,91-180,25-34,North West,0,Email,No Engagement
DCUST000285,DSC001,2022-07-10,Recoveries,644.78,Medium,212,181-365,18-24,South East,0,Email,Paid
DCUST000286,DSC001,2023-01-27,Early Arrears,1396.98,High,30,0-30,35-44,Scotland,0,SMS,No Engagement
DCUST000287,DSC002,2022-11-18,Early Arrears,69.77,Low,71,31-90,18-24,Yorkshire,0,SMS,No Engagement
DCUST000288,DSC001,2022-06-07,Early Arrears,111.22,Low,16,0-30,18-24,North West,0,SMS,No Engagement
DCUST000289,DSC008,2022-07-08,Recoveries,1427.38,High,178,91-180,25-34,North West,0,Email,Open
DCUST000290,DSC006,2022-07-07,Late Arrears,803.97,Medium,307,181-365,18-24,South East,0,Email,No Engagement
DCUST000291,DSC003,2022-06-24,Recoveries,97.69,Low,161,91-180,35-44,North East,0,SMS,Paid
DCUST000292,DSC008,2022-07-17,Recoveries,5281.49,Very High,225,181-365,25-34,North West,0,Email,No Engagement
DCUST000293,DSC005,2023-04-02,Early Arrears,483.51,Medium,1,0-30,25-34,Wales,0,SMS,No Engagement
DCUST000294,DSC006,2023-02-22,Recoveries,780.83,Medium,742,365+,25-34,South East,0,SMS,No Engagement
DCUST000295,DSC006,2022-09-29,Early Arrears,163.74,Low,22,0-30,25-34,South West,1,SMS,Broken Plan
DCUST000296,DSC003,2022-12-30,Late Arrears,985.9,Medium,132,91-180,45-54,South East,0,SMS,Plan Active
DCUST000297,DSC002,2022-06-08,Early Arrears,215.37,Low,88,31-90,25-34,South West,0,SMS,Paid
DCUST000298,DSC008,2023-01-12,Purchased Debt,628.74,Medium,810,365+,45-54,London,0,SMS,No Engagement
DCUST000299,DSC003,2023-05-17,Legal Collections,1880.69,High,121,91-180,35-44,Yorkshire,0,Email,No Engagement
DCUST000300,DSC003,2022-10-26,Early Arrears,309.36,Medium,7,0-30,25-34,Scotland,0,Email,No Engagement
DCUST000301,DSC002,2022-11-13,Early Arrears,219.38,Low,135,91-180,35-44,West Midlands,0,SMS,No Engagement
DCUST000302,DSC005,2023-04-17,Early Arrears,653.81,Medium,14,0-30,,Yorkshire,0,Email,No Engagement
DCUST000303,DSC005,2022-11-19,Recoveries,442.65,Medium,332,181-365,Unknown,South East,0,SMS,No Engagement
DCUST000304,DSC003,2022-12-15,Late Arrears,866.0,Medium,38,31-90,25-34,East Midlands,0,Email,Paid
DCUST000305,DSC003,2023-02-17,Recoveries,330.67,Medium,223,181-365,Unknown,London,1,SMS,Open
DCUST000306,DSC005,2023-03-14,Late Arrears,787.31,Medium,58,31-90,35-44,Scotland,0,Email,No Engagement
DCUST000307,DSC003,2023-01-13,Recoveries,65.14,Low,151,91-180,18-24,Scotland,0,SMS,No Engagement
DCUST000308,DSC007,2022-07-27,Recoveries,766.57,Medium,412,365+,25-34,Scotland,0,Email,No Engagement
DCUST000309,DSC001,2022-10-11,Early Arrears,763.95,Medium,24,0-30,25-34,Yorkshire,0,SMS,No Engagement
DCUST000310,DSC006,2023-02-25,Late Arrears,168.14,Low,53,31-90,35-44,East Midlands,0,SMS,No Engagement
DCUST000311,DSC002,2022-06-23,Early Arrears,121.83,Low,165,91-180,25-34,North East,0,SMS,No Engagement
DCUST000312,DSC009,2022-12-06,Recoveries,438.51,Medium,177,91-180,18-24,South East,0,Letter,Open
DCUST000313,DSC003,2022-06-11,Early Arrears,760.38,Medium,4,0-30,18-24,Wales,0,Letter,No Engagement
DCUST000314,DSC002,2023-04-26,Late Arrears,199.31,Low,83,31-90,18-24,London,0,SMS,No Engagement
DCUST000315,DSC008,2022-07-29,Legal Collections,6601.05,Very High,164,91-180,25-34,London,0,SMS,Open
DCUST000316,DSC001,2023-05-24,Late Arrears,560.97,Medium,58,31-90,45-54,London,0,SMS,Open
DCUST000317,DSC010,2023-04-11,Late Arrears,5567.15,Very High,66,31-90,55+,London,0,Email,No Engagement
DCUST000318,DSC009,2022-07-13,Legal Collections,1250.71,High,390,365+,25-34,Yorkshire,0,SMS,Open
DCUST000319,DSC006,2022-11-25,Late Arrears,376.98,Medium,158,91-180,45-54,Wales,0,Letter,No Engagement
DCUST000320,DSC005,2022-09-19,Legal Collections,245.36,Low,855,365+,25-34,Scotland,0,SMS,No Engagement
DCUST000321,DSC004,2023-05-12,Recoveries,1702.95,High,179,91-180,,West Midlands,0,SMS,No Engagement
DCUST000322,DSC001,2022-07-15,Recoveries,236.0,Low,138,91-180,55+,Scotland,0,SMS,Open
DCUST000323,DSC001,2023-04-08,Early Arrears,152.71,Low,79,31-90,,Wales,1,Email,No Engagement
DCUST000324,DSC006,2022-08-16,Late Arrears,2839.56,High,57,31-90,25-34,Yorkshire,0,SMS,No Engagement
DCUST000325,DSC010,2022-11-03,Recoveries,531.71,Medium,145,91-180,35-44,Scotland,0,Email,No Engagement
DCUST000326,DSC004,2022-08-16,Late Arrears,2815.08,High,351,181-365,18-24,North West,0,SMS,Open
DCUST000327,DSC001,2022-12-01,Recoveries,2743.53,High,142,91-180,45-54,Scotland,0,SMS,No Engagement
DCUST000328,DSC008,2023-03-08,Late Arrears,199.83,Low,170,91-180,35-44,East Midlands,0,SMS,Open
DCUST000329,DSC008,2022-06-24,Early Arrears,275.67,Medium,124,91-180,25-34,South West,0,SMS,Plan Active
DCUST000330,DSC002,2023-01-20,Late Arrears,274.56,Medium,110,91-180,55+,London,0,Letter,No Engagement
DCUST000331,DSC006,2023-03-22,Late Arrears,801.25,Medium,73,31-90,25-34,West Midlands,0,Letter,No Engagement
DCUST000332,DSC001,2023-04-04,Recoveries,288.11,Medium,215,181-365,25-34,East Midlands,0,Email,No Engagement
DCUST000333,DSC001,2023-04-19,Legal Collections,5192.72,Very High,324,181-365,35-44,South East,0,Email,No Engagement
DCUST000334,DSC006,2023-01-12,Late Arrears,739.05,Medium,264,181-365,45-54,South West,0,SMS,No Engagement
DCUST000335,DSC004,2022-08-04,Early Arrears,624.9,Medium,13,0-30,25-34,North West,0,Email,Open
DCUST000336,DSC005,2022-12-11,Legal Collections,520.88,Medium,570,365+,25-34,North West,0,SMS,Paid
DCUST000337,DSC004,2023-03-31,Purchased Debt,2759.37,High,356,181-365,Unknown,West Midlands,0,Email,Open
DCUST000338,DSC009,2023-04-04,Late Arrears,167.56,Low,180,91-180,35-44,South West,0,Email,No Engagement
DCUST000339,DSC007,2023-02-23,Purchased Debt,902.65,Medium,96,91-180,55+,South East,0,SMS,No Engagement
DCUST000340,DSC008,2022-09-24,Late Arrears,1103.0,High,176,91-180,35-44,West Midlands,0,SMS,Open
DCUST000341,DSC002,2023-01-24,Recoveries,142.4,Low,236,181-365,25-34,London,0,SMS,Open
DCUST000342,DSC010,2022-07-10,Early Arrears,950.11,Medium,12,0-30,25-34,North West,0,Letter,No Engagement
DCUST000343,DSC007,2022-09-26,Purchased Debt,69.5,Low,470,365+,25-34,North West,0,SMS,No Engagement
DCUST000344,DSC001,2023-04-30,Early Arrears,99.42,Low,45,31-90,18-24,North West,0,SMS,No Engagement
DCUST000345,DSC001,2022-10-30,Late Arrears,1402.41,High,47,31-90,25-34,South West,0,Email,No Engagement
DCUST000346,DSC001,2023-01-17,Recoveries,128.18,Low,128,91-180,18-24,North West,0,SMS,Open
DCUST000347,DSC002,2022-08-14,Early Arrears,694.72,Medium,85,31-90,18-24,North West,0,Email,No Engagement
DCUST000348,DSC002,2023-03-25,Recoveries,699.09,Medium,98,91-180,35-44,South East,0,SMS,No Engagement
DCUST000349,DSC001,2022-11-13,Early Arrears,164.34,Low,61,31-90,55+,South West,0,SMS,Open
DCUST000350,DSC003,2022-10-29,Late Arrears,275.53,Medium,57,31-90,45-54,Northern Ireland,0,Email,Open
DCUST000351,DSC002,2022-11-02,Late Arrears,2110.15,High,171,91-180,35-44,North West,0,Email,Open
DCUST000352,DSC004,2022-09-30,Early Arrears,1434.34,High,10,0-30,25-34,London,0,SMS,No Engagement
DCUST000353,DSC007,2022-11-13,Purchased Debt,982.37,Medium,427,365+,45-54,Wales,0,SMS,No Engagement
DCUST000354,DSC002,2023-02-27,Early Arrears,190.8,Low,87,31-90,55+,South East,0,SMS,Open
DCUST000355,DSC001,2023-04-06,Recoveries,128.45,Low,159,91-180,35-44,Yorkshire,0,SMS,No Engagement
DCUST000356,DSC008,2022-08-24,Early Arrears,289.47,Medium,13,0-30,45-54,West Midlands,0,SMS,No Engagement
DCUST000357,DSC004,2023-02-09,Legal Collections,391.88,Medium,445,365+,25-34,Scotland,0,Letter,No Engagement
DCUST000358,DSC002,2022-10-31,Recoveries,171.01,Low,181,181-365,35-44,North East,0,SMS,Open
DCUST000359,DSC009,2022-11-13,Late Arrears,362.47,Medium,175,91-180,25-34,Yorkshire,0,SMS,No Engagement
DCUST000360,DSC007,2023-03-06,Purchased Debt,513.88,Medium,103,91-180,18-24,Yorkshire,0,SMS,No Engagement
DCUST000361,DSC003,2022-10-02,Late Arrears,150.97,Low,54,31-90,25-34,London,1,Email,No Engagement
DCUST000362,DSC003,2023-03-28,Purchased Debt,508.79,Medium,556,365+,25-34,South East,0,SMS,No Engagement
DCUST000363,DSC001,2022-08-23,Early Arrears,236.31,Low,68,31-90,25-34,North West,0,Email,No Engagement
DCUST000364,DSC002,2022-07-18,Legal Collections,218.32,Low,135,91-180,18-24,North West,0,SMS,Open
DCUST000365,DSC006,2022-06-13,Late Arrears,4897.37,Very High,56,31-90,25-34,South West,0,SMS,No Engagement
DCUST000366,DSC001,2023-01-01,Recoveries,903.15,Medium,93,91-180,18-24,East Midlands,1,SMS,No Engagement
DCUST000367,DSC003,2022-07-19,Purchased Debt,210.08,Low,835,365+,25-34,Yorkshire,0,SMS,Open
DCUST000368,DSC005,2022-11-03,Late Arrears,344.57,Medium,161,91-180,45-54,Yorkshire,0,Email,No Engagement
DCUST000369,DSC007,2022-09-18,Late Arrears,632.84,Medium,51,31-90,55+,East Midlands,0,SMS,Open
DCUST000370,DSC007,2022-10-23,Recoveries,2811.73,High,130,91-180,35-44,North East,0,SMS,No Engagement
DCUST000371,DSC002,2022-06-22,Purchased Debt,921.33,Medium,303,181-365,45-54,South West,0,SMS,No Engagement
DCUST000372,DSC002,2023-03-13,Early Arrears,353.26,Medium,30,0-30,25-34,South West,0,Email,Paid
DCUST000373,DSC001,2023-04-24,Early Arrears,148.95,Low,61,31-90,55+,South East,0,Email,Open
DCUST000374,DSC007,2023-01-17,Late Arrears,822.02,Medium,86,31-90,45-54,Yorkshire,0,SMS,No Engagement
DCUST000375,DSC002,2023-03-25,Late Arrears,222.21,Low,168,91-180,55+,East Midlands,0,SMS,No Engagement
DCUST000376,DSC004,2023-02-19,Legal Collections,2391.77,High,297,181-365,35-44,East Midlands,0,SMS,Open
DCUST000377,DSC008,2023-02-08,Late Arrears,214.26,Low,113,91-180,45-54,West Midlands,0,Letter,No Engagement
DCUST000378,DSC001,2023-04-12,Early Arrears,169.24,Low,40,31-90,35-44,North West,0,SMS,Open
DCUST000379,DSC008,2022-07-01,Early Arrears,184.08,Low,13,0-30,25-34,North East,0,Email,Paid
DCUST000380,DSC007,2022-11-06,Purchased Debt,222.41,Low,708,365+,25-34,North West,0,SMS,No Engagement
DCUST000381,DSC005,2022-06-28,Early Arrears,148.06,Low,88,31-90,35-44,South East,0,SMS,Open
DCUST000382,DSC003,2023-04-24,Recoveries,292.51,Medium,240,181-365,35-44,London,0,SMS,Broken Plan
DCUST000383,DSC005,2023-02-13,Late Arrears,1262.05,High,177,91-180,18-24,North West,0,Email,Open
DCUST000384,DSC010,2022-08-07,Early Arrears,589.47,Medium,8,0-30,35-44,West Midlands,0,SMS,No Engagement
DCUST000385,DSC001,2023-03-07,Recoveries,670.64,Medium,141,91-180,45-54,South West,0,SMS,No Engagement
DCUST000386,DSC001,2022-11-19,Early Arrears,57.86,Low,10,0-30,25-34,London,0,SMS,No Engagement
DCUST000387,DSC002,2022-11-08,Early Arrears,645.58,Medium,22,0-30,35-44,South West,0,SMS,Open
DCUST000388,DSC001,2023-03-25,Early Arrears,186.02,Low,1,0-30,25-34,London,0,SMS,No Engagement
DCUST000389,DSC009,2022-06-11,Legal Collections,1967.18,High,298,181-365,55+,Yorkshire,0,SMS,No Engagement
DCUST000390,DSC007,2022-11-15,Recoveries,850.41,Medium,225,181-365,18-24,London,0,SMS,No Engagement
DCUST000391,DSC001,2023-04-28,Purchased Debt,630.97,Medium,318,181-365,35-44,West Midlands,0,Email,No Engagement
DCUST000392,DSC003,2023-03-21,Recoveries,174.44,Low,489,365+,35-44,South West,0,SMS,Open
DCUST000393,DSC003,2023-04-30,Late Arrears,403.62,Medium,147,91-180,35-44,Scotland,0,Letter,Open
DCUST000394,DSC010,2022-08-28,Recoveries,1174.74,High,900,365+,25-34,London,0,Email,No Engagement
DCUST000395,DSC002,2023-01-24,Recoveries,241.41,Low,200,181-365,35-44,Yorkshire,0,SMS,Plan Active
DCUST000396,DSC004,2022-07-22,Recoveries,2632.39,High,105,91-180,25-34,South East,0,Email,No Engagement
DCUST000397,DSC004,2023-02-26,Early Arrears,351.14,Medium,55,31-90,25-34,Wales,0,Letter,No Engagement
DCUST000398,DSC007,2022-11-05,Purchased Debt,181.75,Low,466,365+,18-24,West Midlands,0,SMS,No Engagement
DCUST000399,DSC008,2022-10-21,Early Arrears,955.44,Medium,21,0-30,55+,Wales,0,Email,No Engagement
DCUST000400,DSC006,2022-12-28,Recoveries,2420.74,High,860,365+,18-24,South West,0,SMS,No Engagement
DCUST000401,DSC003,2022-06-14,Early Arrears,185.74,Low,19,0-30,35-44,South West,0,SMS,Open
DCUST000402,DSC002,2023-04-14,Legal Collections,3799.15,Very High,93,91-180,35-44,South West,0,SMS,No Engagement
DCUST000403,DSC003,2022-11-18,Purchased Debt,2141.23,High,397,365+,35-44,Yorkshire,0,SMS,No Engagement
DCUST000404,DSC005,2023-05-14,Late Arrears,2076.18,High,37,31-90,45-54,North West,0,SMS,Paid
DCUST000405,DSC007,2023-02-08,Purchased Debt,1409.23,High,775,365+,25-34,West Midlands,0,SMS,No Engagement
DCUST000406,DSC010,2022-06-29,Late Arrears,361.33,Medium,73,31-90,45-54,South East,0,SMS,No Engagement
DCUST000407,DSC008,2022-09-11,Early Arrears,618.61,Medium,20,0-30,45-54,East Midlands,0,Email,No Engagement
DCUST000408,DSC007,2022-08-07,Recoveries,970.91,Medium,344,181-365,25-34,South East,0,Letter,Plan Active
DCUST000409,DSC008,2023-04-06,Early Arrears,154.6,Low,162,91-180,45-54,London,0,SMS,No Engagement
DCUST000410,DSC006,2022-09-23,Recoveries,1175.2,High,289,181-365,Unknown,South West,0,SMS,Open
DCUST000411,DSC009,2023-04-30,Recoveries,2946.92,High,274,181-365,35-44,South East,0,Email,No Engagement
DCUST000412,DSC004,2023-04-10,Early Arrears,176.45,Low,8,0-30,45-54,North West,0,Letter,No Engagement
DCUST000413,DSC001,2022-09-30,Early Arrears,984.85,Medium,80,31-90,Unknown,East Midlands,0,Email,No Engagement
DCUST000414,DSC007,2022-09-19,Late Arrears,161.69,Low,63,31-90,18-24,South East,0,SMS,No Engagement
DCUST000415,DSC010,2022-08-08,Early Arrears,436.67,Medium,18,0-30,25-34,East Midlands,0,SMS,No Engagement
DCUST000416,DSC001,2022-09-15,Recoveries,801.17,Medium,291,181-365,18-24,North West,0,SMS,Open
DCUST000417,DSC005,2022-10-18,Late Arrears,949.5,Medium,122,91-180,25-34,South West,0,SMS,Open
DCUST000418,DSC002,2023-01-21,Legal Collections,1033.59,High,291,181-365,25-34,East Midlands,0,SMS,Paid
DCUST000419,DSC003,2023-04-03,Recoveries,110.8,Low,171,91-180,35-44,London,0,SMS,Open
DCUST000420,DSC009,2023-04-24,Legal Collections,978.9,Medium,505,365+,35-44,North West,0,Email,No Engagement
DCUST000421,DSC002,2023-05-10,Late Arrears,969.3,Medium,62,31-90,25-34,South West,0,Email,Plan Active
DCUST000422,DSC005,2022-11-20,Recoveries,2937.12,High,214,181-365,25-34,West Midlands,0,Letter,No Engagement
DCUST000423,DSC003,2023-01-14,Late Arrears,99.75,Low,120,91-180,35-44,London,0,SMS,No Engagement
DCUST000424,DSC009,2022-07-06,Recoveries,1737.91,High,169,91-180,35-44,South East,0,SMS,No Engagement
DCUST000425,DSC003,2022-11-10,Late Arrears,1507.23,High,165,91-180,35-44,London,0,SMS,Paid
DCUST000426,DSC001,2023-01-11,Late Arrears,112.12,Low,253,181-365,18-24,London,0,Email,Open
DCUST000427,DSC003,2022-10-19,Late Arrears,197.19,Low,144,91-180,35-44,East Midlands,0,SMS,No Engagement
DCUST000428,DSC003,2023-01-08,Late Arrears,703.24,Medium,75,31-90,45-54,West Midlands,0,SMS,No Engagement
DCUST000429,DSC008,2022-10-31,Late Arrears,92.67,Low,47,31-90,55+,West Midlands,0,Email,No Engagement
DCUST000430,DSC002,2023-04-05,Early Arrears,1417.45,High,85,31-90,35-44,North West,0,Letter,No Engagement
DCUST000431,DSC002,2022-06-05,Early Arrears,226.72,Low,53,31-90,25-34,London,0,SMS,No Engagement
DCUST000432,DSC003,2022-06-29,Early Arrears,6436.04,Very High,17,0-30,25-34,North West,0,SMS,Open
DCUST000433,DSC006,2023-01-16,Purchased Debt,1372.42,High,167,91-180,25-34,North West,0,SMS,No Engagement
DCUST000434,DSC003,2023-01-14,Late Arrears,2064.34,High,127,91-180,25-34,North West,0,Letter,No Engagement
DCUST000435,DSC004,2022-12-26,Late Arrears,1689.5,High,170,91-180,25-34,South West,0,Email,No Engagement
DCUST000436,DSC006,2023-02-02,Purchased Debt,178.18,Low,609,365+,18-24,South West,0,Letter,No Engagement
DCUST000437,DSC001,2022-08-07,Late Arrears,333.02,Medium,364,181-365,25-34,East Midlands,0,SMS,Plan Active
DCUST000438,DSC001,2022-09-02,Late Arrears,78.54,Low,100,91-180,35-44,East Midlands,0,Email,Open
DCUST000439,DSC006,2022-10-12,Recoveries,50.4,Low,100,91-180,18-24,London,0,SMS,No Engagement
DCUST000440,DSC008,2022-10-07,Early Arrears,200.87,Low,21,0-30,25-34,Yorkshire,0,SMS,No Engagement
DCUST000441,DSC008,2022-06-08,Early Arrears,912.28,Medium,40,31-90,45-54,Yorkshire,0,SMS,Paid
DCUST000442,DSC006,2022-09-09,Recoveries,3168.41,Very High,300,181-365,35-44,Wales,0,Email,No Engagement
DCUST000443,DSC010,2023-04-11,Purchased Debt,436.88,Medium,605,365+,18-24,South East,0,Email,No Engagement
DCUST000444,DSC008,2023-01-27,Late Arrears,405.0,Medium,163,91-180,35-44,South West,1,SMS,No Engagement
DCUST000445,DSC006,2022-09-03,Legal Collections,343.64,Medium,893,365+,45-54,Wales,0,Email,No Engagement
