event_id,customer_id,client_id,event_date,event_name,channel,device_type,session_id,days_since_invite
JEVT00000284,DCUST000083,DSC001,2023-05-08,link_opened,SMS,Mobile,SESS0000135,6
JEVT00000285,DCUST000084,DSC004,2022-09-18,invite_sent,SMS,,SESS0000136,0
JEVT00000286,DCUST000084,DSC004,2022-09-18,invite_delivered,SMS,,SESS0000136,0
JEVT00000287,DCUST000085,DSC002,2022-11-06,invite_sent,SMS,,SESS0000137,0
JEVT00000288,DCUST000085,DSC002,2022-11-06,invite_delivered,SMS,,SESS0000137,0
JEVT00000289,DCUST000086,DSC008,2022-11-06,invite_sent,SMS,,SESS0000138,0
JEVT00000290,DCUST000086,DSC008,2022-11-06,invite_delivered,SMS,,SESS0000138,0
JEVT00000291,DCUST000087,DSC010,2023-01-20,invite_sent,SMS,,SESS0000139,0
JEVT00000292,DCUST000087,DSC010,2023-01-20,invite_delivered,SMS,,SESS0000139,0
JEVT00000293,DCUST000087,DSC010,2023-01-21,link_opened,SMS,Mobile,SESS0000140,1
JEVT00000294,DCUST000087,DSC010,2023-01-21,identity_verified,SMS,Mobile,SESS0000140,1
JEVT00000295,DCUST000087,DSC010,2023-01-21,balance_viewed,SMS,Mobile,SESS0000140,1
JEVT00000296,DCUST000087,DSC010,2023-01-21,affordability_started,SMS,Mobile,SESS0000140,1
JEVT00000297,DCUST000087,DSC010,2023-01-21,affordability_completed,SMS,Mobile,SESS0000140,1
JEVT00000298,DCUST000087,DSC010,2023-01-21,payment_option_selected,SMS,Mobile,SESS0000140,1
JEVT00000299,DCUST000088,DSC002,2022-11-21,invite_sent,SMS,,SESS0000141,0
JEVT00000300,DCUST000088,DSC002,2022-11-21,invite_delivered,SMS,,SESS0000141,0
JEVT00000301,DCUST000089,DSC008,2023-02-10,invite_sent,SMS,,SESS0000142,0
JEVT00000302,DCUST000089,DSC008,2023-02-10,invite_delivered,SMS,,SESS0000142,0
JEVT00000303,DCUST000090,DSC002,2023-04-16,invite_sent,SMS,,SESS0000143,0
JEVT00000304,DCUST000090,DSC002,2023-04-16,invite_delivered,SMS,,SESS0000143,0
JEVT00000305,DCUST000090,DSC002,2023-04-17,link_opened,SMS,Mobile,SESS0000144,1
JEVT00000306,DCUST000091,DSC007,2022-06-27,invite_sent,Email,,SESS0000145,0
JEVT00000307,DCUST000091,DSC007,2022-06-27,invite_delivered,Email,,SESS0000145,0
JEVT00000308,DCUST000092,DSC007,2022-11-04,invite_sent,Email,,SESS0000146,0
JEVT00000309,DCUST000092,DSC007,2022-11-04,invite_delivered,Email,,SESS0000146,0
JEVT00000310,DCUST000092,DSC007,2022-12-03,link_opened,Agent Referral,Desktop,SESS0000147,29
JEVT00000311,DCUST000093,DSC006,2023-01-08,invite_sent,SMS,,SESS0000148,0
JEVT00000312,DCUST000093,DSC006,2023-01-08,invite_delivered,SMS,,SESS0000148,0
JEVT00000313,DCUST000093,DSC006,2023-01-10,link_opened,SMS,Desktop,SESS0000149,2
JEVT00000314,DCUST000094,DSC002,2022-10-11,invite_sent,SMS,,SESS0000150,0
JEVT00000315,DCUST000094,DSC002,2022-10-11,invite_delivered,SMS,,SESS0000150,0
JEVT00000316,DCUST000094,DSC002,2022-10-26,link_opened,SMS,Mobile,SESS0000151,15
JEVT00000317,DCUST000094,DSC002,2022-10-26,identity_verified,SMS,Mobile,SESS0000151,15
JEVT00000318,DCUST000094,DSC002,2022-10-26,balance_viewed,SMS,Mobile,SESS0000151,15
JEVT00000319,DCUST000094,DSC002,2022-10-26,payment_option_selected,SMS,Mobile,SESS0000151,15
JEVT00000320,DCUST000095,DSC001,2022-08-03,invite_sent,Email,,SESS0000152,0
JEVT00000321,DCUST000095,DSC001,2022-08-03,invite_delivered,Email,,SESS0000152,0
JEVT00000322,DCUST000096,DSC003,2023-02-05,invite_sent,SMS,,SESS0000153,0
JEVT00000323,DCUST000096,DSC003,2023-02-05,invite_delivered,SMS,,SESS0000153,0
JEVT00000324,DCUST000097,DSC001,2022-08-16,invite_sent,SMS,,SESS0000154,0
JEVT00000325,DCUST000097,DSC001,2022-08-16,invite_delivered,SMS,,SESS0000154,0
JEVT00000326,DCUST000098,DSC008,2022-08-13,invite_sent,SMS,,SESS0000155,0
JEVT00000327,DCUST000098,DSC008,2022-08-13,invite_delivered,SMS,,SESS0000155,0
JEVT00000328,DCUST000099,DSC001,2022-11-19,invite_sent,SMS,,SESS0000156,0
JEVT00000329,DCUST000100,DSC001,2023-01-20,invite_sent,Letter,,SESS0000157,0
JEVT00000330,DCUST000100,DSC001,2023-01-20,invite_delivered,Letter,,SESS0000157,0
JEVT00000331,DCUST000101,DSC005,2022-09-26,invite_sent,SMS,,SESS0000158,0
JEVT00000332,DCUST000101,DSC005,2022-09-26,invite_delivered,SMS,,SESS0000158,0
JEVT00000333,DCUST000101,DSC005,2022-09-26,link_opened,SMS,Mobile,SESS0000159,0
JEVT00000334,DCUST000102,DSC003,2022-07-03,invite_sent,Email,,SESS0000160,0
JEVT00000335,DCUST000102,DSC003,2022-07-03,invite_delivered,Email,,SESS0000160,0
JEVT00000336,DCUST000103,DSC008,2022-10-18,invite_sent,SMS,,SESS0000161,0
JEVT00000337,DCUST000103,DSC008,2022-10-18,invite_delivered,SMS,,SESS0000161,0
JEVT00000338,DCUST000104,DSC001,2023-01-01,invite_sent,SMS,,SESS0000162,0
JEVT00000339,DCUST000104,DSC001,2023-01-01,invite_delivered,SMS,,SESS0000162,0
JEVT00000340,DCUST000105,DSC003,2022-09-18,invite_sent,SMS,,SESS0000163,0
JEVT00000341,DCUST000105,DSC003,2022-09-18,invite_delivered,SMS,,SESS0000163,0
JEVT00000342,DCUST000106,DSC005,2023-03-13,invite_sent,SMS,,SESS0000164,0
JEVT00000343,DCUST000106,DSC005,2023-03-13,invite_delivered,SMS,,SESS0000164,0
JEVT00000344,DCUST000107,DSC009,2023-04-13,invite_sent,SMS,,SESS0000165,0
JEVT00000345,DCUST000107,DSC009,2023-04-13,invite_delivered,SMS,,SESS0000165,0
JEVT00000346,DCUST000108,DSC002,2022-09-06,invite_sent,SMS,,SESS0000166,0
JEVT00000347,DCUST000108,DSC002,2022-09-06,invite_delivered,SMS,,SESS0000166,0
JEVT00000348,DCUST000109,DSC006,2023-03-18,invite_sent,Letter,,SESS0000167,0
JEVT00000349,DCUST000109,DSC006,2023-03-18,invite_delivered,Letter,,SESS0000167,0
JEVT00000350,DCUST000109,DSC006,2023-03-29,link_opened,Agent Referral,Mobile,SESS0000168,11
JEVT00000351,DCUST000109,DSC006,2023-03-29,identity_verified,Agent Referral,Mobile,SESS0000168,11
JEVT00000352,DCUST000109,DSC006,2023-03-29,balance_viewed,Agent Referral,Mobile,SESS0000168,11
JEVT00000353,DCUST000109,DSC006,2023-03-29,payment_option_selected,Agent Referral,Mobile,SESS0000168,11
JEVT00000354,DCUST000110,DSC001,2022-09-18,invite_sent,Letter,,SESS0000169,0
JEVT00000355,DCUST000110,DSC001,2022-09-18,invite_delivered,Letter,,SESS0000169,0
JEVT00000356,DCUST000110,DSC001,2022-09-22,link_opened,Letter,Mobile,SESS0000170,4
JEVT00000357,DCUST000111,DSC007,2023-01-16,invite_sent,SMS,,SESS0000171,0
JEVT00000358,DCUST000111,DSC007,2023-01-16,invite_delivered,SMS,,SESS0000171,0
JEVT00000359,DCUST000111,DSC007,2023-01-17,link_opened,SMS,Mobile,SESS0000172,1
JEVT00000360,DCUST000111,DSC007,2023-01-17,identity_verified,SMS,Mobile,SESS0000172,1
JEVT00000361,DCUST000111,DSC007,2023-01-17,balance_viewed,SMS,Mobile,SESS0000172,1
JEVT00000362,DCUST000112,DSC002,2022-07-08,invite_sent,Email,,SESS0000173,0
JEVT00000363,DCUST000112,DSC002,2022-07-08,invite_delivered,Email,,SESS0000173,0
JEVT00000364,DCUST000113,DSC002,2023-04-21,invite_sent,Email,,SESS0000174,0
JEVT00000365,DCUST000113,DSC002,2023-04-21,invite_delivered,Email,,SESS0000174,0
JEVT00000366,DCUST000114,DSC002,2022-06-17,invite_sent,Email,,SESS0000175,0
JEVT00000367,DCUST000114,DSC002,2022-06-17,invite_delivered,Email,,SESS0000175,0
JEVT00000368,DCUST000115,DSC003,2023-04-20,invite_sent,Email,,SESS0000176,0
JEVT00000369,DCUST000115,DSC003,2023-04-20,invite_delivered,Email,,SESS0000176,0
JEVT00000370,DCUST000115,DSC003,2023-04-21,link_opened,Email,Desktop,SESS0000177,1
JEVT00000371,DCUST000115,DSC003,2023-04-21,identity_verified,Email,Desktop,SESS0000177,1
JEVT00000372,DCUST000115,DSC003,2023-04-21,balance_viewed,Email,Desktop,SESS0000177,1
JEVT00000373,DCUST000115,DSC003,2023-04-21,payment_option_selected,Email,Desktop,SESS0000177,1
JEVT00000374,DCUST000115,DSC003,2023-04-21,payment_made,Email,Mobile,SESS0000178,1
JEVT00000375,DCUST000116,DSC002,2023-02-21,invite_sent,Letter,,SESS0000179,0
JEVT00000376,DCUST000116,DSC002,2023-02-21,invite_delivered,Letter,,SESS0000179,0
JEVT00000377,DCUST000116,DSC002,2023-03-11,link_opened,Email,Desktop,SESS0000180,18
JEVT00000378,DCUST000116,DSC002,2023-03-11,identity_verified,Email,Desktop,SESS0000180,18
JEVT00000379,DCUST000116,DSC002,2023-03-11,balance_viewed,Email,Desktop,SESS0000180,18
JEVT00000380,DCUST000116,DSC002,2023-03-11,affordability_started,Email,Desktop,SESS0000180,18
JEVT00000381,DCUST000116,DSC002,2023-03-11,payment_option_selected,Email,Desktop,SESS0000180,18
JEVT00000382,DCUST000116,DSC002,2023-03-11,payment_made,Email,Mobile,SESS0000181,18
JEVT00000383,DCUST000117,DSC005,2022-07-16,invite_sent,Email,,SESS0000182,0
JEVT00000384,DCUST000117,DSC005,2022-07-16,invite_delivered,Email,,SESS0000182,0
JEVT00000385,DCUST000118,DSC005,2022-10-18,invite_sent,Email,,SESS0000183,0
JEVT00000386,DCUST000118,DSC005,2022-10-18,invite_delivered,Email,,SESS0000183,0
JEVT00000387,DCUST000119,DSC007,2022-11-18,invite_sent,SMS,,SESS0000184,0
JEVT00000388,DCUST000119,DSC007,2022-11-18,invite_delivered,SMS,,SESS0000184,0
JEVT00000389,DCUST000120,DSC002,2023-01-16,invite_sent,Email,,SESS0000185,0
JEVT00000390,DCUST000120,DSC002,2023-01-16,invite_delivered,Email,,SESS0000185,0
JEVT00000391,DCUST000121,DSC010,2022-06-20,invite_sent,SMS,,SESS0000186,0
JEVT00000392,DCUST000121,DSC010,2022-06-20,invite_delivered,SMS,,SESS0000186,0
JEVT00000393,DCUST000121,DSC010,2022-06-22,link_opened,SMS,Mobile,SESS0000187,2
JEVT00000394,DCUST000121,DSC010,2022-06-22,identity_verified,SMS,Mobile,SESS0000187,2
JEVT00000395,DCUST000121,DSC010,2022-06-22,balance_viewed,SMS,Mobile,SESS0000187,2
JEVT00000396,DCUST000121,DSC010,2022-06-22,affordability_started,SMS,Mobile,SESS0000187,2
JEVT00000397,DCUST000121,DSC010,2022-06-22,affordability_completed,SMS,Mobile,SESS0000187,2
JEVT00000398,DCUST000121,DSC010,2022-06-22,payment_option_selected,SMS,Mobile,SESS0000187,2
JEVT00000399,DCUST000121,DSC010,2022-06-22,repayment_plan_created,SMS,Mobile,SESS0000188,2
JEVT00000400,DCUST000121,DSC010,2022-06-24,payment_made,SMS,Mobile,SESS0000189,2
JEVT00000401,DCUST000122,DSC005,2022-08-08,invite_sent,SMS,,SESS0000190,0
JEVT00000402,DCUST000122,DSC005,2022-08-08,invite_delivered,SMS,,SESS0000190,0
JEVT00000403,DCUST000123,DSC006,2023-04-17,invite_sent,SMS,,SESS0000191,0
JEVT00000404,DCUST000123,DSC006,2023-04-17,invite_delivered,SMS,,SESS0000191,0
JEVT00000405,DCUST000124,DSC006,2022-10-31,invite_sent,SMS,,SESS0000192,0
JEVT00000406,DCUST000124,DSC006,2022-10-31,invite_delivered,SMS,,SESS0000192,0
JEVT00000407,DCUST000125,DSC001,2022-09-20,invite_sent,Letter,,SESS0000193,0
JEVT00000408,DCUST000125,DSC001,2022-09-20,invite_delivered,Letter,,SESS0000193,0
JEVT00000409,DCUST000126,DSC001,2023-02-26,invite_sent,Letter,,SESS0000194,0
JEVT00000410,DCUST000126,DSC001,2023-02-26,invite_delivered,Letter,,SESS0000194,0
JEVT00000411,DCUST000127,DSC004,2023-01-13,invite_sent,SMS,,SESS0000195,0
JEVT00000412,DCUST000127,DSC004,2023-01-13,invite_delivered,SMS,,SESS0000195,0
JEVT00000413,DCUST000128,DSC004,2023-02-09,invite_sent,SMS,,SESS0000196,0
JEVT00000414,DCUST000128,DSC004,2023-02-09,invite_delivered,SMS,,SESS0000196,0
JEVT00000415,DCUST000129,DSC002,2022-10-14,invite_sent,Letter,,SESS0000197,0
JEVT00000416,DCUST000129,DSC002,2022-10-14,invite_delivered,Letter,,SESS0000197,0
JEVT00000417,DCUST000130,DSC001,2022-06-18,invite_sent,SMS,,SESS0000198,0
JEVT00000418,DCUST000130,DSC001,2022-06-18,invite_delivered,SMS,,SESS0000198,0
JEVT00000419,DCUST000131,DSC004,2022-07-29,invite_sent,SMS,,SESS0000199,0
JEVT00000420,DCUST000131,DSC004,2022-07-29,invite_delivered,SMS,,SESS0000199,0
JEVT00000421,DCUST000131,DSC004,2022-07-31,link_opened,SMS,Mobile,SESS0000200,2
JEVT00000422,DCUST000132,DSC006,2022-08-22,invite_sent,SMS,,SESS0000201,0
JEVT00000423,DCUST000132,DSC006,2022-08-22,invite_delivered,SMS,,SESS0000201,0
JEVT00000424,DCUST000133,DSC002,2022-08-25,invite_sent,SMS,,SESS0000202,0
JEVT00000425,DCUST000133,DSC002,2022-08-25,invite_delivered,SMS,,SESS0000202,0
JEVT00000426,DCUST000134,DSC002,2023-03-01,invite_sent,SMS,,SESS0000203,0
JEVT00000427,DCUST000134,DSC002,2023-03-01,invite_delivered,SMS,,SESS0000203,0
JEVT00000428,DCUST000135,DSC010,2022-11-21,invite_sent,SMS,,SESS0000204,0
JEVT00000429,DCUST000135,DSC010,2022-11-21,invite_delivered,SMS,,SESS0000204,0
JEVT00000430,DCUST000135,DSC010,2022-11-21,link_opened,SMS,Mobile,SESS0000205,0
JEVT00000431,DCUST000135,DSC010,2022-11-21,identity_verified,SMS,Mobile,SESS0000205,0
JEVT00000432,DCUST000135,DSC010,2022-11-21,balance_viewed,SMS,Mobile,SESS0000205,0
JEVT00000433,DCUST000135,DSC010,2022-11-21,payment_option_selected,SMS,Mobile,SESS0000205,0
JEVT00000434,DCUST000135,DSC010,2022-11-21,repayment_plan_created,SMS,Mobile,SESS0000206,0
JEVT00000435,DCUST000135,DSC010,2022-11-22,payment_made,SMS,Desktop,SESS0000207,0
JEVT00000436,DCUST000136,DSC006,2023-04-04,invite_sent,SMS,,SESS0000208,0
JEVT00000437,DCUST000136,DSC006,2023-04-04,invite_delivered,SMS,,SESS0000208,0
JEVT00000438,DCUST000137,DSC001,2022-11-15,invite_sent,SMS,,SESS0000209,0
JEVT00000439,DCUST000137,DSC001,2022-11-15,invite_delivered,SMS,,SESS0000209,0
JEVT00000440,DCUST000138,DSC010,2023-02-03,invite_sent,SMS,,SESS0000210,0
JEVT00000441,DCUST000138,DSC010,2023-02-03,invite_delivered,SMS,,SESS0000210,0
JEVT00000442,DCUST000138,DSC010,2023-02-16,link_opened,SMS,Desktop,SESS0000211,13
JEVT00000443,DCUST000139,DSC001,2022-08-27,invite_sent,Email,,SESS0000212,0
JEVT00000444,DCUST000139,DSC001,2022-08-27,invite_delivered,Email,,SESS0000212,0
JEVT00000445,DCUST000140,DSC002,2022-06-30,invite_sent,SMS,,SESS0000213,0
JEVT00000446,DCUST000141,DSC009,2023-05-29,invite_sent,SMS,,SESS0000214,0
JEVT00000447,DCUST000141,DSC009,2023-05-29,invite_delivered,SMS,,SESS0000214,0
JEVT00000448,DCUST000142,DSC001,2022-07-08,invite_sent,Email,,SESS0000215,0
JEVT00000449,DCUST000142,DSC001,2022-07-08,invite_delivered,Email,,SESS0000215,0
JEVT00000450,DCUST000143,DSC008,2023-02-28,invite_sent,Letter,,SESS0000216,0
JEVT00000451,DCUST000143,DSC008,2023-02-28,invite_delivered,Letter,,SESS0000216,0
JEVT00000452,DCUST000143,DSC008,2023-03-09,link_opened,SMS,Mobile,SESS0000217,9
JEVT00000453,DCUST000143,DSC008,2023-03-09,identity_verified,SMS,Mobile,SESS0000217,9
JEVT00000454,DCUST000143,DSC008,2023-03-09,balance_viewed,SMS,Mobile,SESS0000217,9
JEVT00000455,DCUST000143,DSC008,2023-03-09,payment_option_selected,SMS,Mobile,SESS0000217,9
JEVT00000456,DCUST000143,DSC008,2023-03-09,repayment_plan_created,SMS,Mobile,SESS0000218,9
JEVT00000457,DCUST000143,DSC008,2023-03-12,payment_made,SMS,Mobile,SESS0000219,9
JEVT00000458,DCUST000144,DSC001,2023-04-21,invite_sent,SMS,,SESS0000220,0
JEVT00000459,DCUST000144,DSC001,2023-04-21,invite_delivered,SMS,,SESS0000220,0
JEVT00000460,DCUST000144,DSC001,2023-04-21,link_opened,SMS,Mobile,SESS0000221,0
JEVT00000461,DCUST000145,DSC001,2023-04-13,invite_sent,Email,,SESS0000222,0
JEVT00000462,DCUST000145,DSC001,2023-04-13,invite_delivered,Email,,SESS0000222,0
JEVT00000463,DCUST000146,DSC007,2023-05-23,invite_sent,SMS,,SESS0000223,0
JEVT00000464,DCUST000146,DSC007,2023-05-23,invite_delivered,SMS,,SESS0000223,0
JEVT00000465,DCUST000147,DSC008,2023-05-29,invite_sent,SMS,,SESS0000224,0
JEVT00000466,DCUST000147,DSC008,2023-05-29,invite_delivered,SMS,,SESS0000224,0
JEVT00000467,DCUST000147,DSC008,2023-05-30,link_opened,SMS,Mobile,SESS0000225,1
JEVT00000468,DCUST000147,DSC008,2023-05-30,identity_verified,SMS,Mobile,SESS0000225,1
JEVT00000469,DCUST000147,DSC008,2023-05-30,balance_viewed,SMS,Mobile,SESS0000225,1
JEVT00000470,DCUST000147,DSC008,2023-05-30,payment_option_selected,SMS,Mobile,SESS0000225,1
JEVT00000471,DCUST000147,DSC008,2023-05-30,repayment_plan_created,SMS,Mobile,SESS0000226,1
JEVT00000472,DCUST000147,DSC008,2023-05-30,payment_made,SMS,Mobile,SESS0000227,1
JEVT00000473,DCUST000148,DSC004,2023-03-28,invite_sent,Email,,SESS0000228,0
JEVT00000474,DCUST000148,DSC004,2023-03-28,invite_delivered,Email,,SESS0000228,0
JEVT00000475,DCUST000149,DSC001,2022-06-26,invite_sent,SMS,,SESS0000229,0
JEVT00000476,DCUST000149,DSC001,2022-06-26,invite_delivered,SMS,,SESS0000229,0
JEVT00000477,DCUST000149,DSC001,2022-07-07,link_opened,Agent Referral,Mobile,SESS0000230,11
JEVT00000478,DCUST000150,DSC002,2022-08-17,invite_sent,Email,,SESS0000231,0
JEVT00000479,DCUST000150,DSC002,2022-08-17,invite_delivered,Email,,SESS0000231,0
JEVT00000480,DCUST000151,DSC001,2023-03-30,invite_sent,Email,,SESS0000232,0
JEVT00000481,DCUST000151,DSC001,2023-03-30,invite_delivered,Email,,SESS0000232,0
JEVT00000482,DCUST000152,DSC003,2023-03-29,invite_sent,Email,,SESS0000233,0
JEVT00000483,DCUST000152,DSC003,2023-03-29,invite_delivered,Email,,SESS0000233,0
JEVT00000484,DCUST000153,DSC006,2023-02-22,invite_sent,Email,,SESS0000234,0
JEVT00000485,DCUST000154,DSC002,2023-02-18,invite_sent,SMS,,SESS0000235,0
JEVT00000486,DCUST000154,DSC002,2023-02-18,invite_delivered,SMS,,SESS0000235,0
JEVT00000487,DCUST000155,DSC005,2022-12-24,invite_sent,Email,,SESS0000236,0
JEVT00000488,DCUST000155,DSC005,2022-12-24,invite_delivered,Email,,SESS0000236,0
JEVT00000489,DCUST000156,DSC009,2022-08-04,invite_sent,SMS,,SESS0000237,0
JEVT00000490,DCUST000156,DSC009,2022-08-04,invite_delivered,SMS,,SESS0000237,0
JEVT00000491,DCUST000157,DSC004,2022-07-01,invite_sent,Email,,SESS0000238,0
JEVT00000492,DCUST000157,DSC004,2022-07-01,invite_delivered,Email,,SESS0000238,0
JEVT00000493,DCUST000157,DSC004,2022-07-22,link_opened,Agent Referral,Mobile,SESS0000239,21
JEVT00000494,DCUST000157,DSC004,2022-07-22,identity_verified,Agent Referral,Mobile,SESS0000239,21
JEVT00000495,DCUST000157,DSC004,2022-07-22,balance_viewed,Agent Referral,Mobile,SESS0000239,21
JEVT00000496,DCUST000158,DSC001,2023-05-24,invite_sent,SMS,,SESS0000240,0
JEVT00000497,DCUST000158,DSC001,2023-05-24,invite_delivered,SMS,,SESS0000240,0
JEVT00000498,DCUST000158,DSC001,2023-05-25,link_opened,SMS,Mobile,SESS0000241,1
JEVT00000499,DCUST000158,DSC001,2023-05-25,identity_verified,SMS,Mobile,SESS0000241,1
JEVT00000500,DCUST000158,DSC001,2023-05-25,balance_viewed,SMS,Mobile,SESS0000241,1
JEVT00000501,DCUST000158,DSC001,2023-05-25,payment_option_selected,SMS,Mobile,SESS0000241,1
JEVT00000502,DCUST000158,DSC001,2023-05-25,payment_made,SMS,Mobile,SESS0000242,1
JEVT00000503,DCUST000159,DSC009,2023-03-30,invite_sent,SMS,,SESS0000243,0
JEVT00000504,DCUST000159,DSC009,2023-03-30,invite_delivered,SMS,,SESS0000243,0
JEVT00000505,DCUST000160,DSC009,2022-06-04,invite_sent,SMS,,SESS0000244,0
JEVT00000506,DCUST000160,DSC009,2022-06-04,invite_delivered,SMS,,SESS0000244,0
JEVT00000507,DCUST000161,DSC001,2023-01-02,invite_sent,SMS,,SESS0000245,0
JEVT00000508,DCUST000161,DSC001,2023-01-02,invite_delivered,SMS,,SESS0000245,0
JEVT00000509,DCUST000161,DSC001,2023-01-03,link_opened,SMS,Mobile,SESS0000246,1
JEVT00000510,DCUST000161,DSC001,2023-01-03,identity_verified,SMS,Mobile,SESS0000246,1
JEVT00000511,DCUST000161,DSC001,2023-01-03,balance_viewed,SMS,Mobile,SESS0000246,1
JEVT00000512,DCUST000161,DSC001,2023-01-03,payment_option_selected,SMS,Mobile,SESS0000246,1
JEVT00000513,DCUST000161,DSC001,2023-01-03,repayment_plan_created,SMS,Mobile,SESS0000247,1
JEVT00000514,DCUST000161,DSC001,2023-01-06,payment_made,SMS,Mobile,SESS0000248,1
JEVT00000515,DCUST000162,DSC008,2023-03-08,invite_sent,Email,,SESS0000249,0
JEVT00000516,DCUST000162,DSC008,2023-03-08,invite_delivered,Email,,SESS0000249,0
JEVT00000517,DCUST000163,DSC002,2022-09-07,invite_sent,SMS,,SESS0000250,0
JEVT00000518,DCUST000163,DSC002,2022-09-07,invite_delivered,SMS,,SESS0000250,0
JEVT00000519,DCUST000164,DSC001,2023-03-10,invite_sent,Email,,SESS0000251,0
JEVT00000520,DCUST000164,DSC001,2023-03-10,invite_delivered,Email,,SESS0000251,0
JEVT00000521,DCUST000165,DSC001,2022-07-26,invite_sent,SMS,,SESS0000252,0
JEVT00000522,DCUST000165,DSC001,2022-07-26,invite_delivered,SMS,,SESS0000252,0
JEVT00000523,DCUST000165,DSC001,2022-08-01,link_opened,SMS,Mobile,SESS0000253,6
JEVT00000524,DCUST000165,DSC001,2022-08-01,identity_verified,SMS,Mobile,SESS0000253,6
JEVT00000525,DCUST000165,DSC001,2022-08-01,balance_viewed,SMS,Mobile,SESS0000253,6
JEVT00000526,DCUST000165,DSC001,2022-08-01,affordability_started,SMS,Mobile,SESS0000253,6
JEVT00000527,DCUST000165,DSC001,2022-08-01,affordability_completed,SMS,Mobile,SESS0000253,6
JEVT00000528,DCUST000165,DSC001,2022-08-01,payment_option_selected,SMS,Mobile,SESS0000253,6
JEVT00000529,DCUST000166,DSC007,2022-09-12,invite_sent,Email,,SESS0000254,0
JEVT00000530,DCUST000166,DSC007,2022-09-12,invite_delivered,Email,,SESS0000254,0
JEVT00000531,DCUST000166,DSC007,2022-09-14,link_opened,Email,Unknown,SESS0000255,2
JEVT00000532,DCUST000167,DSC001,2023-05-31,invite_sent,Letter,,SESS0000256,0
JEVT00000533,DCUST000167,DSC001,2023-05-31,invite_delivered,Letter,,SESS0000256,0
JEVT00000534,DCUST000168,DSC007,2023-02-12,invite_sent,Email,,SESS0000257,0
JEVT00000535,DCUST000168,DSC007,2023-02-12,invite_delivered,Email,,SESS0000257,0
JEVT00000536,DCUST000169,DSC002,2022-09-16,invite_sent,Email,,SESS0000258,0
JEVT00000537,DCUST000169,DSC002,2022-09-16,invite_delivered,Email,,SESS0000258,0
JEVT00000538,DCUST000170,DSC003,2022-09-23,invite_sent,Email,,SESS0000259,0
JEVT00000539,DCUST000170,DSC003,2022-09-23,invite_delivered,Email,,SESS0000259,0
JEVT00000540,DCUST000170,DSC003,2022-10-02,link_opened,SMS,Mobile,SESS0000260,9
JEVT00000541,DCUST000170,DSC003,2022-10-02,identity_verified,SMS,Mobile,SESS0000260,9
JEVT00000542,DCUST000170,DSC003,2022-10-02,balance_viewed,SMS,Mobile,SESS0000260,9
JEVT00000543,DCUST000170,DSC003,2022-10-02,payment_option_selected,SMS,Mobile,SESS0000260,9
JEVT00000544,DCUST000170,DSC003,2022-10-02,payment_made,SMS,Mobile,SESS0000261,9
JEVT00000545,DCUST000171,DSC001,2022-06-05,invite_sent,SMS,,SESS0000262,0
JEVT00000546,DCUST000172,DSC005,2022-12-20,invite_sent,SMS,,SESS0000263,0
JEVT00000547,DCUST000172,DSC005,2022-12-20,invite_delivered,SMS,,SESS0000263,0
JEVT00000548,DCUST000172,DSC005,2022-12-22,link_opened,SMS,Mobile,SESS0000264,2
JEVT00000549,DCUST000173,DSC004,2023-05-05,invite_sent,SMS,,SESS0000265,0
JEVT00000550,DCUST000173,DSC004,2023-05-05,invite_delivered,SMS,,SESS0000265,0
JEVT00000551,DCUST000173,DSC004,2023-05-05,link_opened,SMS,Desktop,SESS0000266,0
JEVT00000552,DCUST000173,DSC004,2023-05-05,identity_verified,SMS,Desktop,SESS0000266,0
JEVT00000553,DCUST000173,DSC004,2023-05-05,balance_viewed,SMS,Desktop,SESS0000266,0
