payment_id,customer_id,client_id,payment_date,payment_amount,payment_method,payment_type,payment_status,days_to_payment
PAY0000286,DCUST001063,DSC004,2023-05-31,860.0,Card,One-off,Successful,17
PAY0000287,DCUST001082,DSC002,2022-07-18,184.02,Card,One-off,Successful,1
PAY0000288,DCUST001092,DSC005,2023-03-01,141.45,Direct Debit,Plan Instalment,Failed,3
PAY0000289,DCUST001092,DSC005,2023-04-01,148.23,Card,Plan Instalment,Successful,34
PAY0000290,DCUST001092,DSC005,2023-05-01,150.22,Direct Debit,Plan Instalment,Successful,64
PAY0000291,DCUST001092,DSC005,2023-06-01,146.81,Direct Debit,Plan Instalment,Failed,95
PAY0000292,DCUST001092,DSC005,2023-07-01,145.42,Card,Plan Instalment,Successful,125
PAY0000293,DCUST001098,DSC003,2022-11-16,127.93,Open Banking,One-off,Successful,2
PAY0000294,DCUST001117,DSC005,2022-12-09,307.63,Open Banking,One-off,Successful,9
PAY0000295,DCUST001120,DSC001,2022-09-20,172.69,Card,One-off,Successful,1
PAY0000296,DCUST001127,DSC003,2022-11-16,62.58,Direct Debit,Plan Instalment,Successful,2
PAY0000297,DCUST001131,DSC010,2023-04-27,97.51,Card,One-off,Failed,0
PAY0000298,DCUST001135,DSC004,2022-09-13,364.45,Open Banking,One-off,Successful,1
PAY0000299,DCUST001144,DSC005,2022-11-26,145.87,Direct Debit,Plan Instalment,Reversed,15
PAY0000300,DCUST001144,DSC005,2022-12-26,148.07,Card,Plan Instalment,Successful,45
PAY0000301,DCUST001144,DSC005,2023-01-26,139.6,Card,Plan Instalment,Successful,76
PAY0000302,DCUST001144,DSC005,2023-02-26,139.3,Card,Plan Instalment,Successful,107
PAY0000303,DCUST001144,DSC005,2023-03-26,137.72,Card,Plan Instalment,Successful,135
PAY0000304,DCUST001144,DSC005,2023-04-26,136.57,Direct Debit,Plan Instalment,Successful,166
PAY0000305,DCUST001151,DSC005,2022-08-07,98.3,Open Banking,Plan Instalment,Failed,3
PAY0000306,DCUST001151,DSC005,2022-09-07,107.34,Direct Debit,Plan Instalment,Successful,34
PAY0000307,DCUST001151,DSC005,2022-10-07,103.58,Direct Debit,Plan Instalment,Successful,64
PAY0000308,DCUST001151,DSC005,2022-11-07,98.95,Direct Debit,Plan Instalment,Successful,95
PAY0000309,DCUST001153,DSC001,2023-04-02,397.85,Card,One-off,Failed,23
PAY0000310,DCUST001162,DSC007,2022-11-20,158.14,Card,One-off,Successful,24
PAY0000311,DCUST001168,DSC008,2023-04-10,412.62,Card,One-off,Failed,4
PAY0000312,DCUST001174,DSC004,2023-01-05,151.87,Card,One-off,Successful,3
PAY0000313,DCUST001178,DSC009,2023-01-19,39.66,Direct Debit,Plan Instalment,Successful,1
PAY0000314,DCUST001178,DSC009,2023-02-19,41.68,Card,Plan Instalment,Successful,32
PAY0000315,DCUST001178,DSC009,2023-03-19,39.94,Direct Debit,Plan Instalment,Successful,60
PAY0000316,DCUST001178,DSC009,2023-04-19,42.49,Card,Plan Instalment,Failed,91
PAY0000317,DCUST001178,DSC009,2023-05-19,39.59,Direct Debit,Plan Instalment,Successful,121
PAY0000318,DCUST001178,DSC009,2023-06-19,42.71,Direct Debit,Plan Instalment,Successful,152
PAY0000319,DCUST001192,DSC006,2022-09-13,34.68,Card,Plan Instalment,Successful,20
PAY0000320,DCUST001192,DSC006,2022-10-13,33.59,Direct Debit,Plan Instalment,Successful,50
PAY0000321,DCUST001200,DSC008,2022-08-15,97.5,Direct Debit,Plan Instalment,Successful,0
PAY0000322,DCUST001200,DSC008,2022-09-15,97.23,Direct Debit,Plan Instalment,Successful,31
PAY0000323,DCUST001200,DSC008,2022-10-15,97.6,Direct Debit,Plan Instalment,Successful,61
PAY0000324,DCUST001205,DSC005,2023-03-30,204.65,Card,One-off,Successful,2
PAY0000325,DCUST001215,DSC001,2022-07-17,85.6,Open Banking,Plan Instalment,Successful,1
PAY0000326,DCUST001215,DSC001,2022-08-17,80.17,Card,Plan Instalment,Successful,32
PAY0000327,DCUST001215,DSC001,2022-09-17,86.92,Direct Debit,Plan Instalment,Successful,63
PAY0000328,DCUST001215,DSC001,2022-10-17,79.79,Direct Debit,Plan Instalment,Successful,93
PAY0000329,DCUST001215,DSC001,2022-11-17,80.36,Direct Debit,Plan Instalment,Successful,124
PAY0000330,DCUST001215,DSC001,2022-12-17,83.65,Direct Debit,Plan Instalment,Failed,154
PAY0000331,DCUST001215,DSC001,2023-01-17,85.39,Card,Plan Instalment,Successful,185
PAY0000332,DCUST001215,DSC001,2023-02-17,84.77,Direct Debit,Plan Instalment,Successful,216
PAY0000333,DCUST001215,DSC001,2023-03-17,83.29,Open Banking,Plan Instalment,Successful,244
PAY0000334,DCUST001215,DSC001,2023-04-17,83.1,Open Banking,Plan Instalment,Successful,275
PAY0000335,DCUST001215,DSC001,2023-05-17,80.57,Open Banking,Plan Instalment,Successful,305
PAY0000336,DCUST001220,DSC001,2023-05-10,38.55,Direct Debit,Plan Instalment,Successful,14
PAY0000337,DCUST001220,DSC001,2023-06-10,35.98,Card,Plan Instalment,Reversed,45
PAY0000338,DCUST001220,DSC001,2023-07-10,37.3,Card,Plan Instalment,Successful,75
PAY0000339,DCUST001227,DSC001,2022-07-08,989.94,Card,One-off,Failed,20
PAY0000340,DCUST001228,DSC010,2023-02-19,40.05,Open Banking,Plan Instalment,Successful,3
PAY0000341,DCUST001228,DSC010,2023-03-19,39.53,Open Banking,Plan Instalment,Successful,31
PAY0000342,DCUST001228,DSC010,2023-04-19,43.28,Direct Debit,Plan Instalment,Successful,62
PAY0000343,DCUST001240,DSC002,2022-09-11,143.26,Open Banking,Plan Instalment,Successful,12
PAY0000344,DCUST001240,DSC002,2022-10-11,152.15,Open Banking,Plan Instalment,Successful,42
PAY0000345,DCUST001240,DSC002,2022-11-11,147.91,Open Banking,Plan Instalment,Failed,73
PAY0000346,DCUST001245,DSC008,2023-05-21,120.13,Open Banking,Plan Instalment,Successful,11
PAY0000347,DCUST001245,DSC008,2023-06-21,123.19,Direct Debit,Plan Instalment,Successful,42
PAY0000348,DCUST001247,DSC010,2023-04-09,140.54,Card,One-off,Successful,0
PAY0000349,DCUST001256,DSC003,2023-01-25,241.41,Direct Debit,Plan Instalment,Successful,22
PAY0000350,DCUST001259,DSC002,2023-05-16,45.12,Card,One-off,Successful,3
PAY0000351,DCUST001263,DSC005,2022-11-02,104.9,Card,One-off,Successful,14
PAY0000352,DCUST001271,DSC001,2022-08-17,202.49,Open Banking,Plan Instalment,Successful,3
PAY0000353,DCUST001281,DSC001,2023-04-28,107.42,Direct Debit,Plan Instalment,Successful,2
PAY0000354,DCUST001281,DSC001,2023-05-28,102.56,Card,Plan Instalment,Successful,32
PAY0000355,DCUST001281,DSC001,2023-06-28,108.42,Open Banking,Plan Instalment,Successful,63
PAY0000356,DCUST001282,DSC002,2023-01-22,35.27,Direct Debit,Plan Instalment,Successful,2
PAY0000357,DCUST001282,DSC002,2023-02-22,34.58,Open Banking,Plan Instalment,Successful,33
PAY0000358,DCUST001282,DSC002,2023-03-22,35.8,Direct Debit,Plan Instalment,Successful,61
PAY0000359,DCUST001286,DSC002,2022-11-11,127.66,Direct Debit,Plan Instalment,Failed,1
PAY0000360,DCUST001298,DSC003,2023-01-19,145.25,Direct Debit,Plan Instalment,Successful,3
PAY0000361,DCUST001300,DSC008,2023-01-16,121.0,Card,One-off,Successful,1
PAY0000362,DCUST001304,DSC001,2022-09-19,126.55,Open Banking,Plan Instalment,Successful,7
PAY0000363,DCUST001304,DSC001,2022-10-19,116.72,Direct Debit,Plan Instalment,Successful,37
PAY0000364,DCUST001304,DSC001,2022-11-19,124.05,Open Banking,Plan Instalment,Successful,68
PAY0000365,DCUST001304,DSC001,2022-12-19,125.58,Open Banking,Plan Instalment,Successful,98
PAY0000366,DCUST001315,DSC006,2022-06-19,91.85,Open Banking,Plan Instalment,Successful,3
PAY0000367,DCUST001315,DSC006,2022-07-19,94.79,Direct Debit,Plan Instalment,Successful,33
PAY0000368,DCUST001315,DSC006,2022-08-19,90.8,Card,Plan Instalment,Successful,64
PAY0000369,DCUST001315,DSC006,2022-09-19,94.61,Direct Debit,Plan Instalment,Successful,95
PAY0000370,DCUST001335,DSC005,2023-05-18,78.83,Direct Debit,Plan Instalment,Successful,2
PAY0000371,DCUST001335,DSC005,2023-06-18,84.05,Open Banking,Plan Instalment,Successful,33
PAY0000372,DCUST001337,DSC003,2023-03-30,250.76,Card,Plan Instalment,Successful,12
PAY0000373,DCUST001337,DSC003,2023-04-30,244.67,Direct Debit,Plan Instalment,Failed,43
PAY0000374,DCUST001338,DSC005,2023-04-16,39.81,Direct Debit,Plan Instalment,Failed,3
PAY0000375,DCUST001338,DSC005,2023-05-16,37.95,Direct Debit,Plan Instalment,Successful,33
PAY0000376,DCUST001341,DSC001,2022-10-05,652.22,Open Banking,One-off,Successful,7
PAY0000377,DCUST001354,DSC001,2023-05-30,611.03,Card,One-off,Failed,5
PAY0000378,DCUST001356,DSC005,2022-06-04,106.12,Card,One-off,Successful,0
PAY0000379,DCUST001365,DSC007,2022-08-24,90.35,Open Banking,One-off,Failed,8
PAY0000380,DCUST001368,DSC010,2023-05-18,67.51,Open Banking,Plan Instalment,Successful,2
PAY0000381,DCUST001368,DSC010,2023-06-18,68.36,Open Banking,Plan Instalment,Successful,33
PAY0000382,DCUST001369,DSC004,2022-06-15,196.8,Card,One-off,Successful,3
PAY0000383,DCUST001375,DSC003,2022-09-29,205.2,Card,One-off,Successful,2
PAY0000384,DCUST001379,DSC001,2022-12-25,26.61,Direct Debit,Plan Instalment,Successful,3
PAY0000385,DCUST001379,DSC001,2023-01-25,27.51,Open Banking,Plan Instalment,Successful,34
PAY0000386,DCUST001379,DSC001,2023-02-25,28.31,Direct Debit,Plan Instalment,Successful,65
PAY0000387,DCUST001389,DSC005,2023-02-24,194.02,Open Banking,One-off,Successful,3
PAY0000388,DCUST001392,DSC003,2023-05-24,110.67,Card,One-off,Successful,3
PAY0000389,DCUST001393,DSC001,2023-05-18,146.43,Card,One-off,Successful,3
PAY0000390,DCUST001397,DSC003,2022-09-25,954.45,Open Banking,One-off,Successful,11
PAY0000391,DCUST001409,DSC002,2022-07-06,229.9,Open Banking,Plan Instalment,Successful,2
PAY0000392,DCUST001409,DSC002,2022-08-06,248.2,Direct Debit,Plan Instalment,Failed,33
PAY0000393,DCUST001409,DSC002,2022-09-06,236.96,Direct Debit,Plan Instalment,Successful,64
PAY0000394,DCUST001414,DSC005,2022-08-28,119.09,Open Banking,Plan Instalment,Successful,2
PAY0000395,DCUST001421,DSC003,2022-09-27,448.7,Card,One-off,Successful,1
PAY0000396,DCUST001422,DSC005,2023-01-08,62.7,Direct Debit,Plan Instalment,Successful,3
PAY0000397,DCUST001439,DSC008,2022-08-24,99.63,Card,Plan Instalment,Successful,4
PAY0000398,DCUST001439,DSC008,2022-09-24,103.52,Direct Debit,Plan Instalment,Successful,35
PAY0000399,DCUST001439,DSC008,2022-10-24,100.68,Direct Debit,Plan Instalment,Successful,65
PAY0000400,DCUST001447,DSC001,2022-09-01,94.74,Direct Debit,Plan Instalment,Successful,2
PAY0000401,DCUST001450,DSC002,2023-03-18,115.7,Direct Debit,Plan Instalment,Successful,13
PAY0000402,DCUST001458,DSC005,2022-07-04,64.76,Direct Debit,Plan Instalment,Successful,10
PAY0000403,DCUST001462,DSC008,2022-09-10,203.07,Open Banking,One-off,Successful,1
PAY0000404,DCUST001487,DSC003,2023-03-02,78.85,Direct Debit,Plan Instalment,Successful,15
PAY0000405,DCUST001487,DSC003,2023-04-02,79.57,Direct Debit,Plan Instalment,Successful,46
PAY0000406,DCUST001504,DSC004,2022-10-02,205.66,Card,One-off,Successful,1
PAY0000407,DCUST001518,DSC010,2022-11-29,129.44,Direct Debit,Plan Instalment,Successful,1
PAY0000408,DCUST001518,DSC010,2022-12-29,131.53,Direct Debit,Plan Instalment,Successful,31
PAY0000409,DCUST001518,DSC010,2023-01-29,139.18,Open Banking,Plan Instalment,Failed,62
PAY0000410,DCUST001518,DSC010,2023-02-28,139.57,Direct Debit,Plan Instalment,Successful,92
PAY0000411,DCUST001520,DSC003,2022-11-17,42.79,Direct Debit,Plan Instalment,Successful,11
PAY0000412,DCUST001520,DSC003,2022-12-17,44.02,Direct Debit,Plan Instalment,Successful,41
PAY0000413,DCUST001524,DSC001,2023-03-11,23.78,Direct Debit,Plan Instalment,Successful,12
PAY0000414,DCUST001524,DSC001,2023-04-11,25.91,Direct Debit,Plan Instalment,Successful,43
PAY0000415,DCUST001529,DSC008,2022-07-31,119.35,Card,Plan Instalment,Successful,11
PAY0000416,DCUST001529,DSC008,2022-08-31,121.69,Open Banking,Plan Instalment,Successful,42
PAY0000417,DCUST001537,DSC005,2022-07-20,115.94,Card,One-off,Successful,3
PAY0000418,DCUST001538,DSC001,2023-05-20,46.5,Direct Debit,Plan Instalment,Successful,3
PAY0000419,DCUST001538,DSC001,2023-06-20,46.71,Card,Plan Instalment,Successful,34
PAY0000420,DCUST001547,DSC007,2023-02-03,140.45,Open Banking,One-off,Successful,11
PAY0000421,DCUST001556,DSC003,2023-04-20,119.9,Open Banking,Plan Instalment,Successful,4
PAY0000422,DCUST001556,DSC003,2023-05-20,115.96,Direct Debit,Plan Instalment,Successful,34
PAY0000423,DCUST001556,DSC003,2023-06-20,115.34,Open Banking,Plan Instalment,Successful,65
PAY0000424,DCUST001562,DSC002,2023-02-15,195.68,Card,Plan Instalment,Successful,10
PAY0000425,DCUST001569,DSC006,2022-07-07,42.05,Direct Debit,Plan Instalment,Reversed,4
PAY0000426,DCUST001571,DSC002,2022-06-08,53.93,Open Banking,One-off,Successful,3
PAY0000427,DCUST001582,DSC002,2022-12-13,334.54,Card,One-off,Successful,9
PAY0000428,DCUST001607,DSC006,2022-11-24,75.87,Direct Debit,Plan Instalment,Failed,12
PAY0000429,DCUST001607,DSC006,2022-12-24,79.73,Open Banking,Plan Instalment,Successful,42
PAY0000430,DCUST001607,DSC006,2023-01-24,76.04,Direct Debit,Plan Instalment,Successful,73
PAY0000431,DCUST001613,DSC006,2023-01-28,281.69,Open Banking,One-off,Successful,11
PAY0000432,DCUST001634,DSC001,2023-03-15,196.34,Direct Debit,Plan Instalment,Reversed,0
PAY0000433,DCUST001634,DSC001,2023-04-15,211.25,Direct Debit,Plan Instalment,Reversed,31
PAY0000434,DCUST001634,DSC001,2023-05-15,195.42,Direct Debit,Plan Instalment,Successful,61
PAY0000435,DCUST001634,DSC001,2023-06-15,205.09,Card,Plan Instalment,Successful,92
PAY0000436,DCUST001639,DSC008,2023-01-08,81.33,Direct Debit,Plan Instalment,Successful,8
PAY0000437,DCUST001641,DSC005,2022-06-22,184.0,Card,One-off,Successful,2
PAY0000438,DCUST001645,DSC001,2022-12-10,129.77,Direct Debit,Plan Instalment,Failed,1
PAY0000439,DCUST001653,DSC002,2023-05-01,199.06,Card,One-off,Successful,11
PAY0000440,DCUST001678,DSC002,2023-04-13,55.08,Direct Debit,Plan Instalment,Successful,2
PAY0000441,DCUST001678,DSC002,2023-05-13,55.47,Card,Plan Instalment,Successful,32
PAY0000442,DCUST001678,DSC002,2023-06-13,58.35,Open Banking,Plan Instalment,Successful,63
PAY0000443,DCUST001678,DSC002,2023-07-13,57.19,Card,Plan Instalment,Successful,93
PAY0000444,DCUST001688,DSC002,2023-04-16,110.48,Card,One-off,Successful,2
PAY0000445,DCUST001706,DSC001,2022-07-10,93.26,Open Banking,One-off,Successful,0
PAY0000446,DCUST001722,DSC004,2023-04-19,388.94,Card,One-off,Successful,5
PAY0000447,DCUST001728,DSC003,2023-04-04,202.93,Card,One-off,Successful,0
PAY0000448,DCUST001731,DSC009,2022-10-27,135.96,Card,One-off,Successful,2
PAY0000449,DCUST001740,DSC003,2023-03-10,112.8,Card,One-off,Successful,3
PAY0000450,DCUST001750,DSC004,2023-04-02,90.38,Card,Plan Instalment,Successful,0
PAY0000451,DCUST001750,DSC004,2023-05-02,96.47,Card,Plan Instalment,Successful,30
PAY0000452,DCUST001766,DSC001,2022-12-08,124.02,Card,One-off,Successful,1
PAY0000453,DCUST001769,DSC003,2022-07-10,49.51,Direct Debit,Plan Instalment,Successful,11
PAY0000454,DCUST001773,DSC010,2022-12-15,50.83,Open Banking,One-off,Successful,3
PAY0000455,DCUST001796,DSC002,2023-02-27,156.69,Card,One-off,Successful,6
PAY0000456,DCUST001799,DSC010,2022-10-27,345.72,Direct Debit,Plan Instalment,Successful,15
PAY0000457,DCUST001799,DSC010,2022-11-27,325.89,Direct Debit,Plan Instalment,Successful,46
PAY0000458,DCUST001799,DSC010,2022-12-27,323.19,Open Banking,Plan Instalment,Successful,76
PAY0000459,DCUST001799,DSC010,2023-01-27,332.93,Direct Debit,Plan Instalment,Successful,107
PAY0000460,DCUST001799,DSC010,2023-02-27,318.45,Direct Debit,Plan Instalment,Successful,138
PAY0000461,DCUST001799,DSC010,2023-03-27,331.38,Direct Debit,Plan Instalment,Successful,166
PAY0000462,DCUST001799,DSC010,2023-04-27,335.94,Open Banking,Plan Instalment,Successful,197
PAY0000463,DCUST001799,DSC010,2023-05-27,334.15,Open Banking,Plan Instalment,Reversed,227
PAY0000464,DCUST001799,DSC010,2023-06-27,333.74,Direct Debit,Plan Instalment,Successful,258
PAY0000465,DCUST001801,DSC003,2022-08-23,120.61,Direct Debit,Plan Instalment,Successful,9
PAY0000466,DCUST001801,DSC003,2022-09-23,120.71,Open Banking,Plan Instalment,Successful,40
PAY0000467,DCUST001824,DSC005,2022-06-22,89.56,Card,One-off,Successful,13
PAY0000468,DCUST001839,DSC001,2023-03-03,344.01,Card,One-off,Successful,1
PAY0000469,DCUST001840,DSC005,2022-12-19,74.83,Direct Debit,Plan Instalment,Successful,2
PAY0000470,DCUST001840,DSC005,2023-01-19,74.68,Direct Debit,Plan Instalment,Failed,33
PAY0000471,DCUST001840,DSC005,2023-02-19,73.65,Card,Plan Instalment,Successful,64
PAY0000472,DCUST001840,DSC005,2023-03-19,74.88,Open Banking,Plan Instalment,Failed,92
PAY0000473,DCUST001840,DSC005,2023-04-19,77.16,Open Banking,Plan Instalment,Successful,123
PAY0000474,DCUST001862,DSC005,2022-11-16,137.11,Direct Debit,Plan Instalment,Failed,3
PAY0000475,DCUST001867,DSC002,2022-07-13,64.33,Direct Debit,Plan Instalment,Successful,4
PAY0000476,DCUST001867,DSC002,2022-08-13,64.6,Open Banking,Plan Instalment,Successful,35
PAY0000477,DCUST001867,DSC002,2022-09-13,69.88,Open Banking,Plan Instalment,Successful,66
PAY0000478,DCUST001871,DSC001,2023-03-29,353.42,Open Banking,One-off,Successful,20
PAY0000479,DCUST001882,DSC001,2022-11-24,91.91,Direct Debit,Plan Instalment,Successful,1
PAY0000480,DCUST001887,DSC004,2023-05-19,69.06,Card,One-off,Successful,1
PAY0000481,DCUST001888,DSC003,2023-04-02,116.42,Direct Debit,Plan Instalment,Successful,4
PAY0000482,DCUST001888,DSC003,2023-05-02,117.85,Direct Debit,Plan Instalment,Failed,34
PAY0000483,DCUST001888,DSC003,2023-06-02,114.9,Direct Debit,Plan Instalment,Successful,65
PAY0000484,DCUST001888,DSC003,2023-07-02,111.99,Direct Debit,Plan Instalment,Successful,95
PAY0000485,DCUST001898,DSC004,2023-01-06,101.84,Direct Debit,Plan Instalment,Successful,3
PAY0000486,DCUST001898,DSC004,2023-02-06,97.63,Open Banking,Plan Instalment,Successful,34
PAY0000487,DCUST001898,DSC004,2023-03-06,102.08,Card,Plan Instalment,Successful,62
PAY0000488,DCUST001903,DSC004,2022-11-19,555.25,Card,One-off,Successful,2
PAY0000489,DCUST001910,DSC008,2022-07-16,80.05,Open Banking,One-off,Successful,12
PAY0000490,DCUST001914,DSC004,2023-05-03,69.42,Open Banking,Plan Instalment,Successful,10
PAY0000491,DCUST001914,DSC004,2023-06-03,66.72,Direct Debit,Plan Instalment,Successful,41
PAY0000492,DCUST001914,DSC004,2023-07-03,65.42,Direct Debit,Plan Instalment,Successful,71
PAY0000493,DCUST001918,DSC004,2023-04-07,197.24,Direct Debit,One-off,Successful,4
PAY0000494,DCUST001923,DSC010,2022-10-16,160.68,Direct Debit,Plan Instalment,Successful,2
PAY0000495,DCUST001931,DSC004,2023-05-31,184.99,Card,One-off,Successful,20
PAY0000496,DCUST001933,DSC001,2023-03-04,162.39,Direct Debit,Plan Instalment,Reversed,3
PAY0000497,DCUST001933,DSC001,2023-04-04,165.29,Direct Debit,Plan Instalment,Successful,34
PAY0000498,DCUST001933,DSC001,2023-05-04,165.21,Direct Debit,Plan Instalment,Successful,64
PAY0000499,DCUST001964,DSC005,2022-08-31,996.24,Open Banking,One-off,Successful,17
PAY0000500,DCUST001970,DSC010,2022-12-03,84.57,Direct Debit,Plan Instalment,Successful,2
PAY0000501,DCUST002003,DSC010,2023-05-09,197.2,Open Banking,One-off,Successful,2
PAY0000502,DCUST002004,DSC002,2023-01-26,223.73,Open Banking,One-off,Successful,13
PAY0000503,DCUST002032,DSC006,2022-12-17,187.47,Open Banking,One-off,Successful,0
PAY0000504,DCUST002034,DSC004,2023-03-13,125.59,Open Banking,One-off,Successful,2
PAY0000505,DCUST002039,DSC002,2022-09-27,205.19,Open Banking,One-off,Successful,18
PAY0000506,DCUST002049,DSC007,2023-02-15,138.96,Direct Debit,Plan Instalment,Successful,4
PAY0000507,DCUST002049,DSC007,2023-03-15,134.34,Card,Plan Instalment,Failed,32
PAY0000508,DCUST002049,DSC007,2023-04-15,134.61,Direct Debit,Plan Instalment,Successful,63
PAY0000509,DCUST002064,DSC003,2023-03-27,196.25,Direct Debit,Plan Instalment,Successful,19
PAY0000510,DCUST002064,DSC003,2023-04-27,201.86,Direct Debit,Plan Instalment,Successful,50
PAY0000511,DCUST002064,DSC003,2023-05-27,186.45,Direct Debit,Plan Instalment,Successful,80
PAY0000512,DCUST002068,DSC010,2022-12-11,178.38,Card,One-off,Successful,13
PAY0000513,DCUST002071,DSC005,2023-05-23,285.21,Direct Debit,Plan Instalment,Successful,11
PAY0000514,DCUST002074,DSC008,2023-05-16,81.16,Open Banking,One-off,Successful,27
PAY0000515,DCUST002075,DSC002,2023-03-05,243.61,Open Banking,Plan Instalment,Successful,4
PAY0000516,DCUST002075,DSC002,2023-04-05,265.86,Open Banking,Plan Instalment,Successful,35
PAY0000517,DCUST002075,DSC002,2023-05-05,250.79,Direct Debit,Plan Instalment,Successful,65
PAY0000518,DCUST002078,DSC006,2022-11-02,83.15,Open Banking,Plan Instalment,Successful,2
PAY0000519,DCUST002078,DSC006,2022-12-02,80.08,Open Banking,Plan Instalment,Successful,32
PAY0000520,DCUST002078,DSC006,2023-01-02,80.58,Direct Debit,Plan Instalment,Successful,63
PAY0000521,DCUST002078,DSC006,2023-02-02,77.54,Open Banking,Plan Instalment,Successful,94
PAY0000522,DCUST002079,DSC001,2023-05-31,151.98,Open Banking,One-off,Successful,6
PAY0000523,DCUST002094,DSC002,2022-06-18,185.93,Direct Debit,Plan Instalment,Successful,12
PAY0000524,DCUST002094,DSC002,2022-07-18,184.31,Direct Debit,Plan Instalment,Successful,42
